Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data     10/02/2022  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Br	Rb	Sr	Y	Zr	Sb	Ba	Ce	Sm	Ta	W	Pb	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000057.spe	292.00	7.55	1	0.010270	-0.010164	0.009073	0.081458	68094	1.76	76	846	0	162	5032	804	3073	70569	1143	174	959	601	28407	0	742	17	174	77	0	839	869	9375	0	950	355	0	139	148	1391	4474	272	280	447	487	137	880	84522	23354	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000058.spe	294.00	7.57	1	0.010270	-0.010164	0.009073	0.081458	68419	1.70	50	846	0	201	5240	808	2396	81554	1033	148	759	532	24032	0	708	0	141	0	0	1129	885	10283	109	1240	352	12	92	137	1743	4311	210	201	333	168	30	741	83201	24367	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000059.spe	296.00	7.60	1	0.010270	-0.010164	0.009073	0.081458	69077	1.71	5	979	0	169	4701	758	2978	76461	1124	136	742	554	28878	183	632	82	78	179	0	863	936	9424	0	995	333	37	122	227	1457	4498	147	160	227	209	233	0	85722	25171	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000060.spe	298.00	7.62	1	0.010270	-0.010164	0.009073	0.081458	67208	1.58	52	954	0	119	4844	648	3060	58295	1057	211	732	601	29283	195	701	0	270	40	0	868	1090	8160	0	1336	227	0	109	190	1552	3955	48	533	147	256	202	35	85209	24344	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000061.spe	300.00	7.65	1	0.010270	-0.010164	0.009073	0.081458	69155	1.55	53	877	0	160	6116	751	2917	71978	916	200	981	661	34547	330	706	77	183	0	0	894	908	10018	0	976	399	12	104	238	1573	4117	137	93	229	223	101	0	84940	23918	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000062.spe	302.00	7.66	1	0.010270	-0.010164	0.009073	0.081458	70193	1.60	52	799	0	185	9489	702	2994	89126	1543	100	786	693	35102	515	726	0	378	122	0	923	908	11049	0	1701	435	7	129	207	1455	4212	191	412	329	47	190	0	83036	22952	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000063.spe	304.00	7.68	1	0.010270	-0.010164	0.009073	0.081458	67964	1.47	48	808	0	177	4833	676	3082	86591	1088	100	874	595	35290	0	556	0	148	0	0	1117	960	11266	0	1606	428	21	112	157	1506	4094	97	186	228	306	191	542	78646	19686	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000064.spe	306.00	7.72	1	0.010270	-0.010164	0.009073	0.081458	70834	1.55	42	748	0	128	5205	740	3327	83547	1341	209	800	693	39713	424	619	0	236	16	0	1085	711	11622	197	971	394	34	99	154	1694	4132	295	481	683	212	92	0	83164	23789	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000065.spe	308.00	7.75	1	0.010270	-0.010164	0.009073	0.081458	70976	1.72	0	651	0	145	5132	785	3395	83533	1844	166	1005	611	41661	0	746	134	296	0	0	1056	1039	10395	0	1639	386	0	176	169	1485	4503	178	71	351	263	54	806	80965	20903	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000066.spe	310.00	7.77	1	0.010270	-0.010164	0.009073	0.081458	72620	1.78	40	876	0	190	5469	766	3487	80030	1629	183	844	655	40536	455	723	110	242	113	0	1110	851	10041	110	1837	372	6	135	186	1701	4719	103	323	391	243	317	0	86109	25392	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000067.spe	312.00	7.79	1	0.010270	-0.010164	0.009073	0.081458	72124	1.63	40	927	0	217	5188	802	3629	89136	1418	99	1033	621	32678	110	627	93	50	55	0	833	1014	10168	14	1612	384	91	81	247	1530	5042	96	120	554	238	267	101	86365	23958	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000068.spe	314.00	7.82	1	0.010270	-0.010164	0.009073	0.081458	70979	1.82	29	679	0	216	5210	835	3216	82397	1556	153	819	778	34559	0	717	0	161	133	0	828	1000	10132	285	1019	452	0	183	280	1713	4626	248	222	250	339	133	592	87180	24355	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000069.spe	316.00	7.85	1	0.010270	-0.010164	0.009073	0.081458	73143	1.52	42	789	0	136	5521	829	3158	89976	1962	153	1526	852	33226	202	800	18	124	211	0	806	969	10459	61	1216	483	38	141	237	1735	4369	0	305	213	216	101	98	89298	26908	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000070.spe	318.00	7.87	1	0.010270	-0.010164	0.009073	0.081458	75123	1.75	40	949	0	181	5785	920	3373	80795	1517	164	858	735	39407	0	728	0	165	29	0	992	1172	9531	30	1869	458	0	196	285	1912	5035	413	86	337	286	130	455	90876	23817	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000071.spe	320.00	7.88	1	0.010270	-0.010164	0.009073	0.081458	76994	1.69	97	1418	0	158	5552	891	3792	89904	1507	165	1125	769	37925	59	829	148	250	196	0	949	1218	8982	67	1683	482	38	143	267	2037	5053	151	282	322	328	266	313	89936	25115	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000072.spe	322.00	7.90	1	0.010270	-0.010164	0.009073	0.081458	69051	1.67	18	1341	0	150	4485	893	3439	81857	1266	195	769	741	26839	128	755	0	160	234	0	805	1037	8373	71	720	334	32	132	173	1575	4672	70	342	156	363	233	320	84575	23284	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000073.spe	324.00	7.93	1	0.010270	-0.010164	0.009073	0.081458	72638	1.81	77	1138	0	163	5147	909	2885	74579	1097	79	929	675	35668	0	750	162	91	65	0	767	925	7447	0	1820	275	0	169	257	1693	4660	45	298	309	450	19	669	87708	23432	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000074.spe	326.00	7.96	1	0.010270	-0.010164	0.009073	0.081458	73506	1.92	49	1360	0	163	5242	899	3224	65142	2542	142	1028	671	35724	0	891	72	236	204	0	734	1202	6900	0	2702	183	0	143	353	1726	5048	160	225	353	619	165	333	90651	24140	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000075.spe	328.00	7.98	1	0.010270	-0.010164	0.009073	0.081458	73736	1.69	63	1028	0	178	5464	889	3644	67600	2178	173	1000	966	34277	288	652	126	276	193	0	976	818	6604	20	2151	312	0	230	297	1816	4961	187	259	968	346	247	0	92811	25767	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000076.spe	330.00	8.00	1	0.010270	-0.010164	0.009073	0.081458	73737	1.86	27	1460	0	171	5226	926	3799	60238	1813	196	914	846	34605	0	713	61	289	205	0	956	1301	6652	0	1894	366	95	98	265	1790	5299	97	207	252	789	215	977	93545	23921	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000077.spe	332.00	8.03	1	0.010270	-0.010164	0.009073	0.081458	72980	1.78	70	1240	0	189	5161	925	3479	66329	1129	224	746	712	36308	592	624	180	303	0	0	842	812	6780	0	979	316	38	184	223	1882	4758	153	51	840	132	265	0	91594	26160	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000078.spe	334.00	8.04	1	0.010270	-0.010164	0.009073	0.081458	73021	1.82	31	1047	0	160	5191	985	3894	68626	1521	196	1080	791	40107	0	1053	134	317	204	0	878	1025	6893	0	1230	239	0	151	318	1698	4831	0	365	536	478	116	806	90242	25390	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000079.spe	336.00	8.07	1	0.010270	-0.010164	0.009073	0.081458	77265	1.86	111	931	0	138	4820	1001	5434	95744	2514	166	970	1116	61572	0	718	162	324	285	0	1216	1210	8759	136	2575	451	40	151	181	1790	4845	265	505	190	657	218	802	84486	23294	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000080.spe	338.00	8.10	1	0.010270	-0.010164	0.009073	0.081458	79084	1.82	46	969	0	145	4800	1132	5291	118227	2898	152	898	1079	60992	156	656	95	437	0	0	1120	983	11409	0	2570	539	27	111	287	1700	4566	242	197	557	356	261	448	84209	23167	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000081.spe	340.00	8.12	1	0.010270	-0.010164	0.009073	0.081458	77324	1.74	60	905	0	148	5452	1053	4988	99347	1928	253	1025	816	49931	0	706	162	182	17	0	1292	1236	11154	263	1723	501	23	135	195	1870	4622	98	402	80	407	158	528	87373	23366	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000082.spe	342.00	8.14	1	0.010270	-0.010164	0.009073	0.081458	76088	1.75	110	861	0	144	5192	1174	5097	98874	3065	153	926	887	49744	0	716	205	388	175	0	1100	1186	10238	46	2270	537	22	139	278	1766	4704	206	414	277	462	274	647	85512	25277	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000083.spe	344.00	8.15	1	0.010270	-0.010164	0.009073	0.081458	78396	1.78	50	922	0	149	4920	1062	5568	108470	3495	175	910	1115	61545	228	724	201	400	298	0	1140	1404	10209	227	3122	562	113	150	350	1828	4550	111	317	234	360	289	341	85293	25266	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000084.spe	346.00	8.18	1	0.010270	-0.010164	0.009073	0.081458	80517	1.84	94	993	0	133	4433	1207	6285	117571	4006	155	928	1072	77551	155	644	325	280	270	0	1338	1262	10627	128	2306	644	70	159	231	1436	4385	440	253	319	632	382	202	82876	23295	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000085.spe	348.00	8.20	1	0.010270	-0.010164	0.009073	0.081458	84165	1.93	88	1100	0	123	4134	1197	7496	126856	4342	135	939	1239	89057	0	667	388	478	223	0	1621	1499	11454	288	2619	577	51	158	265	1546	4307	271	269	56	1008	404	806	84175	24645	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000086.spe	350.00	8.21	1	0.010270	-0.010164	0.009073	0.081458	83048	1.73	78	1037	0	102	4674	1149	6342	128938	3994	130	1078	1153	81306	183	715	223	334	0	0	1494	1318	11506	292	2212	654	54	170	277	1652	4364	152	520	440	596	322	394	83604	25792	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000087.spe	352.00	8.22	1	0.010270	-0.010164	0.009073	0.081458	81388	1.72	83	977	0	172	4919	1131	5789	118826	2992	224	931	1055	65016	71	729	38	348	194	0	1285	1225	11190	0	2772	592	0	207	269	1714	4683	230	115	348	594	292	220	86223	26508	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000088.spe	354.00	8.23	1	0.010270	-0.010164	0.009073	0.081458	82849	1.89	76	924	0	137	5213	1183	5767	116655	3588	188	1030	1119	71479	0	687	291	352	119	0	1143	1201	11037	233	3487	512	0	195	290	1596	4360	187	283	497	740	207	771	87175	26461	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000089.spe	356.00	8.23	1	0.010270	-0.010164	0.009073	0.081458	83492	1.85	75	972	0	124	4931	1095	6233	119878	3294	100	1192	1165	74738	0	746	124	386	151	0	1229	1475	11643	66	1965	571	0	145	270	1690	4626	121	192	202	654	318	829	87854	24012	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000090.spe	358.00	8.24	1	0.010270	-0.010164	0.009073	0.081458	85369	1.83	136	1137	0	128	4794	1121	6848	127278	3949	146	1085	1077	81645	15	742	185	299	140	0	1399	1351	12699	189	2378	512	0	220	254	1760	4537	167	218	683	594	297	649	85486	25179	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000091.spe	360.00	8.24	1	0.010270	-0.010164	0.009073	0.081458	83456	1.73	36	994	0	180	5498	1172	5417	122021	4773	145	1174	991	67164	0	837	191	209	285	0	1401	1322	11601	133	2599	628	0	195	248	1628	4519	92	243	209	632	181	733	87670	25955	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000092.spe	362.00	8.24	1	0.010270	-0.010164	0.009073	0.081458	80532	1.70	46	1118	0	136	5583	1118	4785	116021	2112	182	1032	877	50488	0	769	176	205	297	0	1148	1187	11585	191	2468	591	103	153	311	1720	4689	62	353	323	646	207	443	90244	26321	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000093.spe	364.00	8.24	1	0.010270	-0.010164	0.009073	0.081458	81288	1.75	112	1215	0	173	5793	1098	4362	117438	2226	197	963	973	50529	6	745	34	220	330	0	1277	1597	11780	0	2287	565	11	202	220	1725	4550	150	119	29	535	354	299	91384	26688	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000094.spe	366.00	8.23	1	0.010270	-0.010164	0.009073	0.081458	82928	1.79	55	1555	0	210	5668	1091	4253	128896	1419	197	844	815	50696	254	887	112	161	112	0	1022	1282	11708	177	1932	586	99	126	307	1623	5048	302	70	235	472	159	0	92451	25229	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000095.spe	368.00	8.23	1	0.010270	-0.010164	0.009073	0.081458	81426	1.83	84	1603	0	219	5725	1079	4614	109350	2259	97	1053	846	47095	0	794	101	184	7	0	1053	1247	11960	0	2317	469	24	164	311	2045	4894	144	351	234	602	203	792	92704	28357	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000096.spe	370.00	8.24	1	0.010270	-0.010164	0.009073	0.081458	81189	1.59	71	1269	0	249	6314	1187	4522	111390	2495	136	1175	776	46138	0	732	84	340	38	0	1132	734	11714	11	1974	457	0	184	225	1856	4850	186	220	759	478	207	450	90456	25089	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000097.spe	372.00	8.23	1	0.010270	-0.010164	0.009073	0.081458	82225	1.90	74	1434	0	206	5746	1100	5145	112299	2677	259	1046	935	49466	0	758	265	172	198	0	1093	1403	11177	34	3110	547	0	222	291	1695	5406	222	392	131	590	282	1284	92470	26800	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000098.spe	374.00	8.23	1	0.010270	-0.010164	0.009073	0.081458	81177	1.98	75	1467	0	174	5840	1133	5263	96710	3474	152	1098	877	50858	0	808	91	279	134	0	898	1324	9902	50	3531	429	90	207	358	1891	5266	134	210	276	543	191	598	92583	28170	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000099.spe	376.00	8.22	1	0.010270	-0.010164	0.009073	0.081458	82622	1.90	126	1503	0	215	6540	1098	5485	108156	1986	257	1113	860	55710	191	743	196	460	108	0	1139	1354	10268	116	2463	502	184	135	336	1912	5291	183	288	310	604	334	167	92049	26397	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000100.spe	378.00	8.22	1	0.010270	-0.010164	0.009073	0.081458	80495	1.80	45	1668	0	235	6672	1194	4790	93568	2218	163	1113	757	43613	0	713	196	226	369	0	1057	1619	10270	138	2516	471	94	159	350	1912	5421	306	408	143	711	149	405	94507	26768	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000101.spe	380.00	8.20	1	0.010270	-0.010164	0.009073	0.081458	78938	1.73	38	1138	0	186	6433	1016	4361	85196	1564	140	1279	694	37516	0	901	219	324	158	0	1008	1269	9303	0	1546	417	43	159	390	1928	5052	90	240	119	179	207	610	96969	27330	0.181	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000102.spe	382.00	8.22	1	0.010270	-0.010164	0.009073	0.081458	79922	1.74	43	972	0	172	6117	1170	4337	87400	1791	85	1017	818	47625	0	843	263	201	163	0	1095	1186	9802	0	1801	393	46	184	276	1925	5137	145	430	438	530	192	734	93001	25813	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000103.spe	384.00	8.20	1	0.010270	-0.010164	0.009073	0.081458	81061	1.67	47	1179	0	177	6074	1078	4654	81082	2514	185	1116	989	53720	142	878	169	308	166	82	1011	1571	9753	0	3658	453	5	216	317	2047	5034	243	238	167	422	241	123	91818	28350	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000104.spe	386.00	8.19	1	0.010270	-0.010164	0.009073	0.081458	80229	1.98	57	1798	0	202	5847	999	3963	76759	2487	128	1035	831	39421	0	890	103	0	272	0	987	1337	8173	0	3114	275	0	220	282	2009	5685	312	244	35	334	133	388	96974	26706	0.183	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000105.spe	388.00	8.18	1	0.010270	-0.010164	0.009073	0.081458	77940	1.88	59	2364	0	127	4620	1044	4516	78768	2261	167	1159	760	39197	0	852	101	106	385	0	898	1004	8089	113	945	393	19	171	374	1980	4928	234	182	343	585	223	400	96082	28077	0.181	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000106.spe	390.00	8.18	1	0.010270	-0.010164	0.009073	0.081458	80478	1.75	66	2256	0	138	5097	1052	5105	87702	1807	149	1146	720	38226	265	786	31	259	62	0	894	1120	8303	104	1151	337	46	190	271	2002	5276	175	180	158	434	250	82	97568	28057	0.182	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000107.spe	392.00	8.17	1	0.010270	-0.010164	0.009073	0.081458	77479	1.71	105	1980	0	173	5123	1139	4009	73521	1356	123	989	757	40903	241	863	65	161	150	0	808	1461	8333	25	1190	365	108	212	405	1958	5201	339	314	416	537	253	0	95566	29548	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000108.spe	394.00	8.18	1	0.010270	-0.010164	0.009073	0.081458	79646	1.75	100	1244	0	224	6293	1119	4170	73899	2796	131	926	1044	43117	128	977	335	335	140	0	954	1379	8818	78	843	398	0	232	235	2146	5657	192	262	172	285	232	157	95831	25950	0.182	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000109.spe	396.00	8.17	1	0.010270	-0.010164	0.009073	0.081458	80213	1.90	108	1114	0	173	5839	1113	4078	84444	2226	133	1325	855	51009	105	815	166	306	176	0	967	1260	9091	56	1834	349	48	227	319	2091	5308	199	210	287	519	300	189	95196	26904	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000110.spe	398.00	8.18	1	0.010270	-0.010164	0.009073	0.081458	83046	1.83	119	1282	0	170	5077	1137	6005	106765	3094	150	1121	1003	67466	0	829	129	555	301	0	1254	1363	9747	112	2457	514	137	192	341	1833	4896	427	49	433	676	293	787	90809	27943	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000111.spe	400.00	8.18	1	0.010270	-0.010164	0.009073	0.081458	90154	1.88	135	1406	0	81	4277	1144	7933	136363	5581	103	1135	1350	101471	63	605	238	577	179	0	1567	1430	11836	237	3400	550	14	179	262	1560	4425	290	260	570	890	506	507	87189	24228	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000112.spe	402.00	8.18	1	0.010270	-0.010164	0.009073	0.081458	92053	2.06	55	1357	0	89	4190	1271	8488	144460	5371	132	1092	1444	109453	0	824	298	424	285	0	1897	1643	12197	170	1901	645	111	157	341	1420	4491	177	128	356	952	611	1038	87112	25204	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000113.spe	404.00	8.18	1	0.010270	-0.010164	0.009073	0.081458	93730	1.86	144	1507	0	121	3931	1155	9256	146590	6038	268	1135	1526	116738	0	751	276	489	223	0	1911	1682	12395	369	2812	717	165	100	294	1609	4123	155	343	328	946	497	887	88611	24947	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000114.spe	406.00	8.17	1	0.010270	-0.010164	0.009073	0.081458	90313	1.91	105	1293	0	114	4582	1254	8057	131063	4898	147	1043	1209	96949	6	846	241	404	193	0	1802	1520	11815	123	2733	579	0	163	211	1482	4711	173	287	384	943	368	269	90109	24609	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000115.spe	408.00	8.16	1	0.010270	-0.010164	0.009073	0.081458	86382	1.83	87	1212	0	139	4560	1158	7509	121993	4260	202	1202	1172	84493	524	780	374	467	131	0	1329	1670	11398	251	2781	558	88	164	270	1610	4604	310	181	222	565	531	0	89104	23431	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000116.spe	410.00	8.15	1	0.010270	-0.010164	0.009073	0.081458	87038	1.79	135	1404	0	150	4701	1132	7382	119970	4384	237	1036	1132	86360	0	838	189	344	165	0	1655	1427	11595	30	2227	526	52	138	244	1792	4509	344	318	457	706	385	797	90146	27989	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000117.spe	412.00	8.14	1	0.010270	-0.010164	0.009073	0.081458	86960	1.89	104	1235	0	180	4933	1104	6821	130119	4090	159	1154	1050	81473	0	782	217	346	160	0	1285	1309	12189	39	2283	623	79	102	279	1622	4604	162	569	600	742	414	546	88440	25348	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1\XRF data\L000118.spe	414.00	8.13	1	0.010270	-0.010164	0.009073	0.081458	85494	1.84	102	1341	0	110	4787	1176	6729	131254	3727	229	1022	1250	73624	0	775	180	279	84	0	1207	1297	12262	126	2355	595	33	151	293	1681	4991	402	88	298	558	255	619	88004	25740	0.174	
