Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data     10/02/2022  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Br	Rb	Sr	Y	Zr	Sb	Ba	Ce	Sm	Ta	W	Pb	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000010.spe	220.00	7.34	1	0.010270	-0.010164	0.009073	0.081458	73290	1.59	46	1658	0	114	4042	682	3702	70911	2014	170	717	752	42661	50	794	126	286	148	0	970	1171	8594	49	1977	273	41	97	207	1628	4452	150	312	210	352	158	368	89196	22388	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000011.spe	222.00	7.34	1	0.010270	-0.010164	0.009073	0.081458	75080	1.67	88	1274	0	158	4626	740	4245	79545	2816	119	1038	817	55281	244	775	0	325	0	0	1005	1227	9684	27	2718	265	32	79	172	1496	4378	236	355	146	96	248	353	86307	22418	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000012.spe	224.00	7.33	1	0.010270	-0.010164	0.009073	0.081458	76676	1.65	34	730	0	169	5276	667	4218	85153	2980	149	828	935	56896	28	696	93	296	36	0	1314	1476	10705	0	1919	443	15	186	189	1529	4192	330	398	75	421	244	394	85886	25763	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000013.spe	226.00	7.32	1	0.010270	-0.010164	0.009073	0.081458	75680	1.62	76	802	0	146	4985	680	4119	91780	2632	42	763	818	50238	0	674	132	231	205	0	1149	1233	10533	27	2307	340	0	133	163	1433	4349	192	462	322	557	184	787	86328	23577	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000014.spe	228.00	7.32	1	0.010270	-0.010164	0.009073	0.081458	74796	1.57	65	826	0	163	4983	725	3942	78110	2175	133	725	1178	49111	0	656	81	362	202	0	1153	1341	10419	12	2681	426	67	98	242	1478	4192	116	238	127	304	225	716	87725	24929	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000015.spe	230.00	7.32	1	0.010270	-0.010164	0.009073	0.081458	76301	1.53	80	1438	0	152	4201	758	4739	95793	2649	137	705	979	46666	286	786	131	255	154	0	1079	1211	9986	86	2760	488	16	138	239	1579	4140	44	390	170	305	197	177	88491	25597	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000016.spe	232.00	7.30	1	0.010270	-0.010164	0.009073	0.081458	74446	1.61	36	901	0	110	5035	670	3641	76062	2168	191	816	811	44186	0	679	0	246	122	0	1116	1085	9747	12	2219	428	12	148	192	1540	4216	150	141	374	390	206	417	88916	24469	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000017.spe	234.00	7.29	1	0.010270	-0.010164	0.009073	0.081458	73819	1.60	91	881	0	217	5104	684	3386	76343	1505	151	884	840	35600	158	790	0	186	60	0	1121	1243	9027	65	2119	387	0	138	239	1586	4209	4	249	81	306	208	0	91402	22748	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000018.spe	236.00	7.28	1	0.010270	-0.010164	0.009073	0.081458	73992	1.68	79	1313	0	165	4798	655	3310	73483	2637	113	973	692	36920	356	877	82	88	42	0	799	975	9131	0	1617	325	8	122	277	1552	4563	160	419	313	329	183	0	89948	25265	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000019.spe	238.00	7.28	1	0.010270	-0.010164	0.009073	0.081458	73243	1.57	52	867	0	153	5198	632	3199	65768	1539	168	820	768	39868	125	794	60	205	118	0	1114	1071	9250	24	1014	279	0	153	142	1589	4211	167	270	467	320	268	65	90917	25010	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000020.spe	240.00	7.28	1	0.010270	-0.010164	0.009073	0.081458	74087	1.76	53	1066	0	129	5192	724	3387	76333	811	136	699	761	33931	579	661	0	336	46	0	891	1196	9275	14	1116	334	20	145	315	1639	4591	208	101	630	241	250	0	92271	25196	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000021.spe	242.00	7.27	1	0.010270	-0.010164	0.009073	0.081458	72677	1.65	28	889	0	167	5415	755	3391	67417	832	83	1080	713	27834	668	712	32	259	381	0	1038	1202	8752	0	1238	312	60	119	298	1489	4752	120	279	362	25	74	0	91553	25917	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000022.spe	244.00	7.26	1	0.010270	-0.010164	0.009073	0.081458	72389	1.64	29	834	0	193	5117	711	3242	59297	1483	110	889	1024	33531	32	728	0	184	0	0	923	891	8326	0	1417	248	39	111	202	1765	4689	296	0	694	213	197	489	90622	24750	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000023.spe	246.00	7.25	1	0.010270	-0.010164	0.009073	0.081458	73458	1.68	70	1216	0	148	4560	736	3862	85785	1475	166	797	852	42479	284	580	0	215	96	0	1024	1225	9397	220	1792	355	0	100	209	1563	4338	0	190	87	285	161	0	86807	22732	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000024.spe	248.00	7.26	1	0.010270	-0.010164	0.009073	0.081458	76396	1.67	56	1093	0	129	4183	709	4919	100968	3378	154	822	1086	62006	397	586	125	407	11	0	1107	1373	11050	72	2647	415	71	100	184	1447	4164	372	186	324	283	365	225	81977	21866	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000025.spe	250.00	7.26	1	0.010270	-0.010164	0.009073	0.081458	81761	1.61	88	1353	0	136	4319	744	4963	120701	3935	176	1070	1033	61114	98	701	108	255	58	0	1110	1137	11503	246	3145	539	34	85	163	1295	4356	261	270	359	487	233	445	89015	25610	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000026.spe	252.00	7.24	1	0.010270	-0.010164	0.009073	0.081458	73489	1.58	99	1644	0	150	4517	805	3655	64161	2369	186	993	697	34062	14	839	66	120	218	23	893	1206	7914	70	3971	285	0	133	110	1474	4478	0	139	307	278	158	65	91107	23648	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000027.spe	254.00	7.23	1	0.010270	-0.010164	0.009073	0.081458	73893	1.55	66	1326	0	185	4915	807	3586	67678	2038	170	820	733	38530	75	788	55	165	137	0	986	1124	7422	194	3411	309	0	182	181	1644	4497	71	162	240	191	151	465	92614	27746	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000028.spe	256.00	7.24	1	0.010270	-0.010164	0.009073	0.081458	75389	1.67	30	1154	0	155	4967	812	3694	74356	1842	88	959	926	40174	263	690	18	78	188	0	941	1206	8850	0	2752	330	83	69	267	1675	4924	181	392	377	151	197	312	92223	26471	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000029.spe	258.00	7.22	1	0.010270	-0.010164	0.009073	0.081458	81010	1.82	68	1726	0	151	5445	743	4394	82756	1271	134	987	758	35149	30	787	18	153	394	5	1071	1531	8848	0	2187	414	82	127	250	1425	5392	245	392	139	435	93	137	100353	30023	0.185	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000030.spe	260.00	7.20	1	0.010270	-0.010164	0.009073	0.081458	70938	1.74	31	1903	0	131	4600	802	3425	56142	1976	124	1047	782	30097	0	652	102	225	81	19	939	946	6552	30	2177	272	77	119	234	1909	4702	0	501	674	415	241	481	90617	23927	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000031.spe	262.00	7.17	1	0.010270	-0.010164	0.009073	0.081458	67682	1.77	40	822	0	172	4571	626	2551	54782	1475	150	1707	708	36939	0	736	0	293	54	0	700	988	7464	0	4693	269	29	90	223	1504	4544	164	102	57	546	164	339	84147	21774	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000032.spe	264.00	7.19	1	0.010270	-0.010164	0.009073	0.081458	67747	1.69	80	878	0	158	4860	666	2825	57226	1163	136	982	677	25980	0	736	0	247	116	0	891	761	7551	0	1094	315	97	99	190	1528	4440	134	543	258	200	102	471	86657	23252	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000033.spe	266.00	7.23	1	0.010270	-0.010164	0.009073	0.081458	63700	1.73	74	741	0	169	4591	752	2992	48965	929	249	991	546	30298	4	591	152	276	0	0	814	1015	6538	0	1009	247	43	107	227	1602	4524	237	207	377	161	157	315	82408	23731	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000034.spe	268.00	7.24	1	0.010270	-0.010164	0.009073	0.081458	63465	1.64	52	777	0	141	4431	687	2808	48665	1396	129	918	563	27668	211	730	7	158	0	0	901	775	6149	80	654	159	0	122	160	1656	4158	35	199	710	75	70	93	81749	20746	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000035.spe	270.00	7.27	1	0.010270	-0.010164	0.009073	0.081458	65544	1.49	54	824	0	128	4695	701	2843	50556	1372	123	701	585	24839	0	667	0	69	116	0	724	831	6105	0	940	283	25	110	185	1584	4331	303	158	538	326	133	350	85165	22293	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000036.spe	272.00	7.30	1	0.010270	-0.010164	0.009073	0.081458	69560	1.72	31	931	0	118	5063	761	2665	54456	1690	233	813	578	29978	0	793	0	221	34	0	1059	1184	6366	0	1259	224	0	116	213	1714	4716	143	437	191	463	63	36	89677	22518	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000037.spe	274.00	7.32	1	0.010270	-0.010164	0.009073	0.081458	66671	1.76	31	1080	0	157	4534	692	3245	51602	1069	257	683	830	26814	0	858	0	347	80	0	672	968	6200	0	1675	245	0	145	188	1608	4579	13	333	494	435	64	1166	86235	23265	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000038.spe	276.00	7.35	0	0.010270	-0.010164	0.009073	0.081458	60158	1.54	31	745	0	115	4030	822	2174	52893	741	153	660	526	23502	17	652	69	96	0	0	762	908	6325	0	1408	257	30	80	253	1289	3934	233	36	85	110	0	235	78583	22101	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000039.spe	278.00	7.35	1	0.010270	-0.010164	0.009073	0.081458	63233	1.57	53	813	0	115	4400	648	2339	55155	813	121	735	572	23461	0	611	0	87	115	0	891	1007	6977	0	1152	227	7	96	235	1635	4248	46	234	499	260	213	264	82912	23099	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000040.spe	280.00	7.39	1	0.010270	-0.010164	0.009073	0.081458	66243	1.74	31	761	0	156	4692	724	2598	85164	928	100	785	677	26319	0	540	85	21	36	0	847	1126	11090	0	886	434	0	113	143	1315	3951	105	597	10	285	140	937	80630	24696	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000041.spe	282.00	7.42	1	0.010270	-0.010164	0.009073	0.081458	68282	1.66	66	861	0	125	4662	732	2874	88033	1293	112	968	593	28178	253	754	99	234	0	0	736	818	10591	0	930	425	0	136	172	1739	3953	144	39	322	178	78	0	82190	23134	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000042.spe	284.00	7.45	1	0.010270	-0.010164	0.009073	0.081458	66926	1.64	35	1084	0	166	4649	776	2595	80481	839	131	789	528	25109	0	564	93	84	37	0	779	818	9613	0	943	427	53	110	223	1650	4183	253	61	498	311	0	496	83202	22391	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000043.spe	286.00	7.47	1	0.010270	-0.010164	0.009073	0.081458	68932	1.59	61	1143	0	190	4751	796	2676	73520	941	186	821	564	27124	0	713	7	134	36	0	692	1016	7781	0	1369	293	17	98	204	1472	4346	0	304	0	204	211	493	86474	24771	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000044.spe	288.00	7.49	1	0.010270	-0.010164	0.009073	0.081458	67420	1.85	41	1085	0	144	4957	708	2962	48501	709	244	790	749	25942	0	655	0	429	337	0	952	917	6865	0	1241	194	110	56	221	1520	5036	129	329	359	392	117	156	86528	22930	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000045.spe	290.00	7.52	1	0.010270	-0.010164	0.009073	0.081458	66895	1.87	71	1027	0	173	4746	761	2978	46729	1180	193	750	521	27946	67	696	80	178	79	0	805	859	7074	73	1229	220	0	119	157	1602	4646	0	355	609	258	137	235	86998	22926	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000046.spe	292.00	7.55	1	0.010270	-0.010164	0.009073	0.081458	68670	1.68	7	948	0	107	4762	732	3336	76996	1383	115	915	619	28853	0	735	16	175	161	14	973	852	9333	0	933	285	0	132	194	1477	4696	143	473	477	489	65	366	84211	22619	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000047.spe	294.00	7.57	1	0.010270	-0.010164	0.009073	0.081458	68670	1.56	0	969	0	164	4810	761	2499	87190	993	140	665	580	24714	17	724	0	81	169	0	782	1003	10254	92	1328	397	0	105	156	1510	4430	190	362	32	275	157	219	83756	22573	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP1\XRF data\L000048.spe	296.00	7.60	1	0.010270	-0.010164	0.009073	0.081458	69002	1.75	33	1129	0	146	4493	741	3138	81040	1261	170	625	650	29445	663	733	193	186	232	0	732	1086	9362	0	935	371	0	152	240	1415	4567	222	93	50	0	149	0	83658	23339	0.173	
