Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data     10/02/2022  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Br	Rb	Sr	Y	Zr	Sb	Ba	Ce	Sm	Ta	W	Pb	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000019.spe	138.00	7.33	1	0.010270	-0.010164	0.009073	0.081458	75461	1.65	77	1593	0	105	3199	1198	6590	118864	4249	44	1077	925	72394	0	621	208	453	81	111	1243	1376	10193	213	2104	591	84	136	304	1521	3808	17	280	0	889	227	589	78801	24263	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000020.spe	140.00	7.32	1	0.010270	-0.010164	0.009073	0.081458	78288	1.89	80	1376	0	118	3693	1105	6979	118251	3896	215	1200	998	81583	0	724	364	546	214	0	1381	1661	10818	150	2190	453	46	134	248	1407	4118	251	276	39	979	324	819	78494	22888	0.165	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000021.spe	142.00	7.32	1	0.010270	-0.010164	0.009073	0.081458	80907	1.91	109	1320	0	174	3849	1105	7653	124306	4852	98	1180	1177	89080	0	680	322	546	101	0	1471	1709	11389	16	1678	695	121	161	301	1601	4115	182	429	0	845	337	1262	81321	21903	0.166	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000022.spe	144.00	7.32	1	0.010270	-0.010164	0.009073	0.081458	75601	1.89	75	1937	0	84	3463	1236	6596	118947	2480	286	948	839	67843	0	584	59	414	61	0	1330	1270	10618	49	1708	565	78	139	374	1491	4087	317	121	390	915	298	1623	78904	21230	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000023.spe	146.00	7.30	1	0.010270	-0.010164	0.009073	0.081458	71796	1.72	64	1939	0	106	3290	1190	5062	121211	2393	87	758	1162	49353	0	573	83	289	107	0	957	1105	9518	203	1809	590	24	155	319	1599	3938	55	221	203	521	286	1009	79035	24584	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000024.spe	148.00	7.31	1	0.010270	-0.010164	0.009073	0.081458	74619	2.03	61	2234	0	115	2926	1326	4910	166708	2358	187	750	749	45968	0	708	78	180	0	0	771	1066	10997	0	2114	787	45	172	226	1399	4262	304	115	163	580	221	514	77286	22462	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000025.spe	150.00	7.31	1	0.010270	-0.010164	0.009073	0.081458	75067	2.01	96	2831	0	93	2464	1307	5167	157963	3202	149	989	640	52183	0	677	178	213	151	0	798	971	11586	26	1476	800	17	111	280	1420	4426	158	293	579	590	172	469	77554	20851	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000026.spe	152.00	7.30	1	0.010270	-0.010164	0.009073	0.081458	71084	1.91	47	2934	0	123	2334	1220	5048	132607	3038	130	785	663	44187	0	725	280	203	219	0	674	1213	9817	0	1767	630	59	113	328	1524	4225	190	354	195	454	288	754	76861	23966	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000027.spe	154.00	7.29	1	0.010270	-0.010164	0.009073	0.081458	72979	1.92	104	3241	0	97	2473	1248	5963	142862	1445	99	807	613	43582	66	723	183	139	369	0	502	1137	10255	0	1457	635	106	120	284	1353	4516	0	216	74	490	228	91	77762	25224	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000028.spe	156.00	7.29	1	0.010270	-0.010164	0.009073	0.081458	71271	1.89	48	2963	0	65	2332	1202	4679	142045	2411	111	827	576	39699	58	717	171	282	297	0	547	1081	9825	0	1644	595	113	132	295	1287	4364	125	175	91	417	197	383	77357	24063	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000029.spe	158.00	7.29	1	0.010270	-0.010164	0.009073	0.081458	71140	1.93	101	3271	0	127	2257	1270	4883	139384	1404	212	582	571	34951	31	810	224	171	0	0	720	1014	9647	0	1282	687	153	81	276	1600	4485	192	318	481	409	224	222	79762	25703	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000030.spe	160.00	7.29	1	0.010270	-0.010164	0.009073	0.081458	69335	1.88	79	3374	0	86	2199	1220	4646	123937	1225	92	719	553	34815	111	951	123	308	92	0	463	938	9932	124	1564	656	51	161	248	1454	4425	229	60	358	324	146	52	77875	21731	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000031.spe	162.00	7.28	1	0.010270	-0.010164	0.009073	0.081458	69209	1.91	52	3780	0	51	2150	1156	4977	111679	1539	126	716	527	35577	0	639	49	289	395	0	357	966	8524	0	2582	550	73	76	344	1490	4743	172	196	466	505	134	615	78442	23132	0.165	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000032.spe	164.00	7.28	1	0.010270	-0.010164	0.009073	0.081458	68348	2.02	88	3895	0	98	2139	1169	5508	110006	1242	141	696	566	37405	0	675	152	233	114	0	562	1028	8653	0	1284	451	188	126	394	1721	4490	221	251	560	641	184	553	78011	20590	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000033.spe	166.00	7.29	1	0.010270	-0.010164	0.009073	0.081458	66960	1.99	82	3272	0	99	2180	1153	4133	100960	1958	187	1019	678	44036	0	866	136	198	212	0	622	1010	8288	0	1635	408	102	115	234	1360	4450	154	309	360	502	195	639	75469	21213	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000034.spe	168.00	7.28	1	0.010270	-0.010164	0.009073	0.081458	71272	1.75	75	1546	0	141	4026	1082	5148	114690	2496	104	743	770	56851	0	594	181	395	0	53	645	1081	10250	0	2097	597	15	192	208	1300	4064	0	381	234	601	257	811	75730	22879	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000035.spe	170.00	7.30	1	0.010270	-0.010164	0.009073	0.081458	76445	1.81	98	1346	0	94	3706	1096	6706	129074	3708	220	826	1225	79290	15	609	257	397	143	0	1177	1243	10801	71	2313	581	67	155	270	1345	4027	227	263	232	779	414	520	76315	20684	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000036.spe	172.00	7.31	1	0.010270	-0.010164	0.009073	0.081458	78132	1.72	37	1431	0	147	3793	1226	6912	129967	4474	85	940	1106	82869	0	662	248	387	164	0	1079	1312	10696	319	2340	547	99	154	248	1282	4011	146	387	670	686	321	859	77097	22843	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000037.spe	174.00	7.31	1	0.010270	-0.010164	0.009073	0.081458	74412	1.80	85	1815	0	99	3575	1263	5794	131857	4158	132	937	879	59943	0	653	205	338	253	0	771	1345	10589	137	3052	585	72	122	292	1428	4094	74	411	65	703	307	458	76371	24076	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000038.spe	176.00	7.31	1	0.010270	-0.010164	0.009073	0.081458	75038	2.12	123	2282	0	47	2897	1204	5518	135678	2297	129	814	659	54271	0	689	250	336	155	0	917	1046	10702	90	5039	624	144	143	333	1401	4522	472	173	565	740	235	901	79538	24233	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000039.spe	178.00	7.29	1	0.010270	-0.010164	0.009073	0.081458	74514	1.89	89	2819	0	57	2586	1298	5755	152258	1989	92	851	723	46214	0	644	131	199	219	0	991	1120	10310	7	1518	703	68	170	347	1373	4197	16	318	189	478	184	402	81477	25242	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000040.spe	180.00	7.28	1	0.010270	-0.010164	0.009073	0.081458	69758	1.85	104	3056	0	61	2755	1228	5272	106680	2109	99	1162	643	37353	0	758	114	248	203	0	552	1172	8397	171	1323	548	62	179	336	1580	4238	217	329	266	718	28	1154	80395	24271	0.166	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000041.spe	182.00	7.27	1	0.010270	-0.010164	0.009073	0.081458	69039	1.73	41	2549	0	77	3081	1153	4457	84819	1935	237	728	772	44984	0	786	173	399	206	0	548	1134	8127	138	4143	326	76	123	313	1523	4331	126	286	244	621	263	273	82156	25861	0.167	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000042.spe	184.00	7.27	1	0.010270	-0.010164	0.009073	0.081458	76742	1.93	104	2491	0	134	3280	1228	6624	115985	4908	89	876	1081	66127	0	752	71	561	107	0	929	1493	10292	128	3873	553	81	180	363	1470	4165	281	388	147	857	180	1204	80208	23345	0.167	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000043.spe	186.00	7.25	1	0.010270	-0.010164	0.009073	0.081458	75609	1.88	89	1975	0	76	2996	1178	6609	126255	3505	66	825	1018	68446	0	681	54	452	139	0	1041	1273	10301	190	2287	534	72	133	224	1381	4004	214	0	27	733	264	1512	78435	22456	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000044.spe	188.00	7.26	1	0.010270	-0.010164	0.009073	0.081458	75177	1.69	118	1527	0	88	3251	1126	7113	120828	3206	195	816	1009	75728	0	718	240	339	171	0	1128	1208	10373	216	2314	668	138	131	246	1383	3767	231	133	282	757	286	713	76538	21403	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000045.spe	190.00	7.26	1	0.010270	-0.010164	0.009073	0.081458	79736	1.72	97	1351	0	107	3398	1295	7719	130998	4452	154	984	1216	91751	97	668	359	509	175	0	1291	1744	11056	296	2226	659	121	112	266	1386	3858	287	85	0	836	349	413	79462	22855	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000046.spe	192.00	7.27	1	0.010270	-0.010164	0.009073	0.081458	79983	1.75	86	1358	0	84	3235	1146	7526	131245	4652	132	779	1197	91680	0	595	197	456	156	0	1161	1466	10906	428	2673	627	109	114	287	1264	3787	209	29	138	828	310	998	79192	23311	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000047.spe	194.00	7.26	1	0.010270	-0.010164	0.009073	0.081458	74729	1.65	118	1495	0	106	3231	1258	6415	119404	4255	92	775	990	74274	0	642	114	321	13	0	1170	1432	10661	72	2233	497	100	136	255	1439	3684	107	155	263	806	262	631	76666	19934	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2REP2\XRF data\L000048.spe	196.00	7.25	1	0.010270	-0.010164	0.009073	0.081458	79430	1.73	121	1289	0	159	3556	1235	7346	128183	5036	206	878	1182	89659	215	680	250	336	192	0	1337	1295	10994	369	2622	581	43	154	297	1380	3877	172	195	457	750	442	308	79459	24757	0.163	
