Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data     10/02/2022  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Br	Rb	Sr	Y	Zr	Sb	Ba	Ce	Sm	Ta	W	Pb	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000016.spe	232.00	7.30	1	0.010270	-0.010164	0.009073	0.081458	74517	1.61	82	859	0	201	4997	693	3730	77344	2207	235	842	800	44432	45	666	95	324	173	0	969	1213	9838	0	2175	411	22	100	203	1392	4203	95	200	334	320	263	305	87328	22806	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000017.spe	234.00	7.29	1	0.010270	-0.010164	0.009073	0.081458	73908	1.57	73	943	0	157	5231	654	3427	77582	1528	128	878	740	35635	243	746	76	65	46	0	1140	1113	9556	259	2244	344	52	125	174	1515	4416	136	457	370	134	59	0	89920	25486	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000018.spe	236.00	7.28	1	0.010270	-0.010164	0.009073	0.081458	74082	1.61	85	1357	0	171	4654	649	3437	75047	2659	176	944	683	37452	271	887	0	36	79	0	979	1256	9075	0	1703	320	11	110	228	1730	4373	80	188	238	170	196	0	90181	21880	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000019.spe	238.00	7.28	1	0.010270	-0.010164	0.009073	0.081458	73427	1.54	57	948	0	158	5057	672	3220	67116	1547	169	806	779	40337	333	777	104	202	127	0	1191	1142	9748	0	838	338	0	133	185	1568	4079	210	270	271	311	315	0	91725	25580	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000020.spe	240.00	7.28	1	0.010270	-0.010164	0.009073	0.081458	74062	1.60	58	1188	0	167	5162	745	3388	78021	883	147	671	716	33694	415	765	33	367	152	0	804	1282	9356	0	1206	312	10	134	234	1515	4716	142	308	91	130	157	0	89607	23223	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000021.spe	242.00	7.27	1	0.010270	-0.010164	0.009073	0.081458	72768	1.71	54	923	0	139	5361	691	3384	68177	879	140	1146	643	28049	287	776	88	230	321	0	1055	1290	8791	0	1197	317	0	85	196	1565	4782	203	213	156	80	255	0	92140	24472	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000022.spe	244.00	7.26	1	0.010270	-0.010164	0.009073	0.081458	72538	1.66	50	893	0	136	5027	691	3237	60174	1518	184	810	845	33558	381	710	0	123	56	0	847	1277	8246	0	1490	254	10	81	212	1695	4835	433	233	182	123	56	0	89897	23638	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000023.spe	246.00	7.25	1	0.010270	-0.010164	0.009073	0.081458	73623	1.55	42	1208	0	149	4535	726	3837	86879	1512	182	692	885	43231	412	673	0	256	17	0	992	1081	9775	0	1710	325	0	88	197	1714	4259	79	0	467	183	194	0	86657	22905	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000024.spe	248.00	7.26	1	0.010270	-0.010164	0.009073	0.081458	76324	1.76	58	1114	0	133	3877	751	4956	103204	3571	177	787	1037	62218	184	667	86	301	0	0	1254	1255	10976	109	2591	455	8	94	186	1466	4030	352	310	283	312	234	523	83744	22446	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000025.spe	250.00	7.26	1	0.010270	-0.010164	0.009073	0.081458	81823	1.69	121	1396	0	164	4374	817	4993	121705	4108	112	1013	1055	61421	104	739	123	360	134	41	1111	1120	11493	179	3190	564	11	160	143	1471	4251	15	70	563	348	331	436	87725	25238	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000026.spe	252.00	7.24	1	0.010270	-0.010164	0.009073	0.081458	73641	1.66	32	1615	0	141	4479	783	3656	64836	2798	64	1112	726	34790	125	862	110	183	159	0	744	1215	7871	167	4309	379	108	116	254	1635	4547	282	477	144	262	190	0	92671	27595	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000027.spe	254.00	7.23	1	0.010270	-0.010164	0.009073	0.081458	73926	1.62	32	1337	0	140	4947	698	3750	68425	2021	167	818	730	38318	0	751	0	239	174	0	760	1018	7345	12	3460	287	0	117	237	1734	4564	52	390	97	364	179	445	91184	26709	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000028.spe	256.00	7.24	1	0.010270	-0.010164	0.009073	0.081458	75417	1.51	52	1206	0	147	5003	815	3731	74994	1985	117	946	882	40233	65	719	0	137	105	0	788	1180	8864	0	2737	389	46	164	297	1732	4847	0	222	0	208	244	585	92964	25400	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000029.spe	258.00	7.22	1	0.010270	-0.010164	0.009073	0.081458	81093	1.72	31	1687	0	137	5532	730	4323	84987	1172	171	958	783	35142	165	861	45	252	249	0	1101	1365	8868	24	2410	314	67	87	183	1951	5180	208	253	204	515	265	0	100024	28902	0.185	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000030.spe	260.00	7.20	1	0.010270	-0.010164	0.009073	0.081458	70926	1.72	22	1980	0	159	4369	786	3716	57642	1998	170	1029	714	30336	0	732	122	331	147	0	791	958	6882	0	1959	309	32	171	182	1824	5045	141	360	174	403	340	234	88783	21765	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000031.spe	262.00	7.17	1	0.010270	-0.010164	0.009073	0.081458	67560	1.64	15	955	0	129	4611	635	2540	57082	1512	130	1641	779	37051	0	590	0	277	119	0	738	1050	7060	0	4825	230	17	96	199	1517	4533	256	141	103	230	165	526	80951	19262	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000032.spe	264.00	7.19	1	0.010270	-0.010164	0.009073	0.081458	67803	1.78	54	891	0	143	4701	616	3033	58381	1350	96	1072	646	26215	76	728	46	266	110	0	920	941	7571	19	1201	238	0	190	90	1451	4767	309	310	425	89	148	312	87014	26329	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000033.spe	266.00	7.23	1	0.010270	-0.010164	0.009073	0.081458	63807	1.73	69	780	0	191	4505	776	3168	50415	1036	186	793	669	30510	42	679	79	120	85	0	828	970	6731	0	1053	274	67	89	189	1442	4458	136	312	177	150	160	221	79284	20407	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000034.spe	268.00	7.24	1	0.010270	-0.010164	0.009073	0.081458	63442	1.57	64	738	0	123	4477	737	2898	48957	1405	126	754	628	27739	0	686	54	194	39	0	824	877	6152	146	835	244	0	151	100	1703	4298	206	346	305	463	243	340	82163	21693	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000035.spe	270.00	7.27	1	0.010270	-0.010164	0.009073	0.081458	65345	1.52	40	793	0	140	4562	707	3089	50851	1313	140	700	646	25297	0	670	33	171	177	56	690	907	6253	0	1205	237	19	149	184	1520	4337	141	283	516	229	199	274	84648	20312	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000036.spe	272.00	7.30	1	0.010270	-0.010164	0.009073	0.081458	69486	1.71	9	1058	0	161	5029	754	2748	55721	1608	287	850	627	30159	603	686	106	331	211	0	855	652	6463	57	1343	277	35	92	188	1511	4798	100	526	726	27	168	0	88514	23836	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000037.spe	274.00	7.32	1	0.010270	-0.010164	0.009073	0.081458	66645	1.59	54	1198	0	151	4548	787	3362	52305	1069	190	608	663	27427	0	688	0	229	0	0	696	1379	6142	8	2013	210	54	72	253	1596	4289	29	334	14	235	0	700	86091	22432	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000038.spe	276.00	7.35	0	0.010270	-0.010164	0.009073	0.081458	60022	1.55	41	817	0	115	4057	758	2090	55077	684	110	883	548	23630	173	632	0	118	170	54	806	790	6563	0	1548	250	28	120	225	1399	4163	134	204	401	120	118	8	77269	19552	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000039.spe	278.00	7.35	1	0.010270	-0.010164	0.009073	0.081458	63334	1.75	32	911	0	100	4333	673	2316	56202	768	170	700	611	23417	0	539	46	144	111	15	753	978	6906	0	1117	240	47	71	291	1568	4483	0	338	43	312	111	725	81451	23000	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000040.spe	280.00	7.39	1	0.010270	-0.010164	0.009073	0.081458	66294	1.49	64	747	0	134	4496	730	2662	86490	877	104	806	664	26715	0	574	0	130	53	0	930	1049	11232	0	893	361	9	142	90	1448	3737	172	134	623	232	136	494	79969	23826	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000041.spe	282.00	7.42	1	0.010270	-0.010164	0.009073	0.081458	68249	1.53	82	876	0	133	4606	728	2988	88891	1167	79	934	637	28443	327	703	166	208	37	0	723	839	10430	0	921	396	39	60	147	1632	4138	187	151	474	230	144	0	80588	22340	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000042.spe	284.00	7.45	1	0.010270	-0.010164	0.009073	0.081458	66902	1.59	60	973	0	114	4593	793	2558	82361	879	98	760	438	25498	0	634	24	103	0	0	760	781	9419	93	1130	404	41	136	175	1621	4064	167	126	586	286	256	585	82725	23375	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000043.spe	286.00	7.47	1	0.010270	-0.010164	0.009073	0.081458	69012	1.60	69	1158	0	159	4833	807	2678	74289	962	137	685	609	27517	35	664	0	285	7	0	725	1166	7879	0	1141	316	19	145	244	1603	4318	151	209	113	271	237	221	86715	25732	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000044.spe	288.00	7.49	1	0.010270	-0.010164	0.009073	0.081458	67219	1.71	20	1162	0	131	4817	675	3010	49335	798	295	782	744	26032	0	714	0	230	120	0	699	941	6947	0	1195	184	49	94	175	1740	4961	172	246	343	388	141	355	86246	24444	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000045.spe	290.00	7.52	1	0.010270	-0.010164	0.009073	0.081458	66758	1.97	95	1087	0	179	4765	709	3092	48046	1139	211	694	578	27785	0	751	20	88	90	0	841	994	6929	0	1191	194	0	174	188	1538	4528	138	180	386	391	71	435	86401	23684	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000046.spe	292.00	7.55	1	0.010270	-0.010164	0.009073	0.081458	68728	1.60	47	956	0	145	4757	871	3421	79267	1292	175	920	550	29249	0	758	8	191	48	0	820	988	9229	0	1149	440	0	121	163	1495	4423	111	284	151	334	148	206	83899	23830	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000047.spe	294.00	7.57	1	0.010270	-0.010164	0.009073	0.081458	68600	1.65	36	941	0	146	4755	701	2588	88954	1034	181	644	568	24766	0	695	0	112	95	0	1022	1035	10203	0	1128	369	0	122	151	1595	4426	240	411	196	212	99	219	82884	22442	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_1\JC36_74_1REP2\XRF data\L000048.spe	296.00	7.60	1	0.010270	-0.010164	0.009073	0.081458	69053	1.67	67	1230	0	110	4284	808	3242	82085	1167	146	642	544	29337	587	686	79	257	231	0	644	937	9819	0	931	400	13	114	221	1484	4294	45	509	372	58	198	0	85279	26014	0.174	
