Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data     10/02/2022  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Br	Rb	Sr	Y	Zr	Sb	Ba	Ce	Sm	Ta	W	Pb	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000020.spe	140.00	7.54	1	0.010270	-0.010164	0.009073	0.081458	86447	1.86	82	1008	0	156	5300	1234	5400	176587	2625	155	924	863	67558	124	805	167	379	127	0	1296	1117	13997	102	1718	849	0	108	200	1575	4208	227	266	406	519	166	495	85523	23923	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000021.spe	142.00	7.53	1	0.010270	-0.010164	0.009073	0.081458	83233	1.80	75	973	0	153	5686	1155	5080	145085	2793	6	936	1074	55155	463	790	204	233	77	0	1148	1075	13374	117	1794	660	18	160	228	1717	4552	83	359	163	351	333	0	88324	23012	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000022.spe	144.00	7.52	1	0.010270	-0.010164	0.009073	0.081458	81777	1.80	36	1103	0	152	5647	1200	5198	129966	1848	66	1139	800	52916	0	797	111	204	0	0	1210	1040	12211	197	1600	616	0	217	229	1694	4697	327	81	323	570	376	562	89821	26309	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000023.spe	146.00	7.52	1	0.010270	-0.010164	0.009073	0.081458	81668	1.93	89	1175	0	138	5622	1150	4702	127591	2105	113	842	763	55266	46	818	281	434	130	0	988	1166	11846	116	1571	561	6	156	309	1682	4895	0	388	352	493	370	432	89126	23679	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000024.spe	148.00	7.50	1	0.010270	-0.010164	0.009073	0.081458	83467	1.78	32	1152	0	178	5403	1255	5424	134303	2376	96	1015	877	55499	360	853	242	233	232	0	1091	1385	12176	102	1869	564	0	133	273	1633	4728	64	467	112	401	271	0	90287	25928	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000025.spe	150.00	7.49	1	0.010270	-0.010164	0.009073	0.081458	83629	1.82	98	1215	0	156	5386	1216	6001	132287	2194	162	1038	970	55282	316	738	169	403	136	0	1209	1232	11744	144	1868	711	56	127	267	1897	4648	253	242	498	301	282	87	90467	25084	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000026.spe	152.00	7.48	1	0.010270	-0.010164	0.009073	0.081458	83012	2.01	46	1261	0	193	5394	1354	4957	138708	1761	110	1335	795	48510	223	852	263	238	359	0	988	1351	11613	0	1884	650	31	168	235	1694	4990	313	429	305	395	225	128	91163	26835	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000027.spe	154.00	7.45	1	0.010270	-0.010164	0.009073	0.081458	81295	1.89	65	1268	0	146	5718	1269	4795	116773	1864	160	1031	688	46957	0	844	369	71	317	0	1110	1116	11241	150	1465	640	92	181	350	1772	4916	207	202	345	564	237	434	94375	29983	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000028.spe	156.00	7.42	1	0.010270	-0.010164	0.009073	0.081458	80949	2.04	70	1152	0	168	5368	1254	5169	124004	1831	97	954	897	47481	0	765	114	267	141	0	1068	1203	11391	215	1459	619	116	122	292	1705	4750	228	150	306	743	213	1563	91751	27035	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000029.spe	158.00	7.39	1	0.010270	-0.010164	0.009073	0.081458	80785	1.85	53	1108	0	202	5737	1251	4779	103317	2206	174	844	754	42522	0	821	268	201	12	0	1053	1257	11072	0	1781	441	122	174	319	1765	5169	189	419	259	536	108	618	93208	26611	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000030.spe	160.00	7.37	1	0.010270	-0.010164	0.009073	0.081458	84568	2.18	76	2544	0	118	4971	1334	5782	142008	2314	120	839	806	42556	194	852	395	199	219	0	933	1063	10773	38	1544	636	52	140	332	1723	5141	333	173	554	592	140	0	94173	27735	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000031.spe	162.00	7.33	1	0.010270	-0.010164	0.009073	0.081458	74644	1.97	74	2581	0	112	3299	1250	4777	99341	1838	284	837	975	42218	0	781	223	156	0	0	452	1364	9042	0	1189	520	15	92	325	1795	4779	201	186	42	677	73	696	88165	24903	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000032.spe	164.00	7.30	1	0.010270	-0.010164	0.009073	0.081458	78998	1.87	34	2728	0	143	3642	1064	5323	103511	1847	201	1274	780	46655	0	900	117	321	340	0	766	1138	9807	34	1788	481	64	145	363	1582	5156	396	287	695	452	285	660	91903	24575	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000033.spe	166.00	7.29	1	0.010270	-0.010164	0.009073	0.081458	80660	1.92	83	2581	0	75	3523	1151	5185	138754	2527	135	833	721	39844	0	756	129	391	94	0	646	1473	9850	0	1730	656	20	182	296	1605	4977	70	431	0	432	186	446	91581	25222	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000034.spe	168.00	7.32	1	0.010270	-0.010164	0.009073	0.081458	71845	1.96	102	2453	0	133	3306	1307	4976	111830	1939	68	705	696	36012	0	749	112	202	241	0	743	1052	8778	19	1396	557	134	129	296	1529	4573	260	246	208	471	177	747	84090	24626	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000035.spe	170.00	7.34	0	0.010270	-0.010164	0.009073	0.081458	63174	1.76	67	1699	0	110	2896	1198	4614	84243	2411	40	776	605	37475	0	684	79	182	150	0	599	975	7730	167	1563	388	63	170	182	1339	3741	213	245	279	587	113	987	76327	21690	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000036.spe	172.00	7.36	1	0.010270	-0.010164	0.009073	0.081458	69648	1.60	67	946	0	190	4659	1175	3877	75756	2476	62	807	822	47969	0	786	250	276	28	0	942	1043	9316	33	1924	366	71	129	249	1591	4300	196	155	129	595	203	1116	79181	21159	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000037.spe	174.00	7.37	1	0.010270	-0.010164	0.009073	0.081458	72934	1.70	63	784	0	147	5014	1089	4374	99480	1811	82	917	826	54115	0	603	143	144	179	0	1029	1079	10330	195	1976	413	23	170	287	1539	4122	93	323	299	594	217	654	81465	24431	0.167	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000038.spe	176.00	7.39	1	0.010270	-0.010164	0.009073	0.081458	69071	1.63	67	664	0	209	4859	1098	4126	79705	2148	116	840	780	51305	0	591	162	197	58	0	1120	819	9925	52	1683	347	83	134	257	1620	3989	151	264	509	620	97	616	78906	22147	0.167	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000039.spe	178.00	7.42	1	0.010270	-0.010164	0.009073	0.081458	72614	1.59	81	780	0	87	4044	1015	5455	96139	3093	96	781	917	65500	0	517	257	254	63	0	909	1371	9865	72	1428	460	40	182	266	1510	3742	249	218	301	641	346	1053	79734	25373	0.166	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000040.spe	180.00	7.46	1	0.010270	-0.010164	0.009073	0.081458	77728	1.74	129	1035	0	104	3525	1076	6851	116940	3857	228	835	1130	83734	162	702	305	466	193	0	1157	1227	10366	89	1695	486	16	164	200	1328	3887	422	73	303	600	407	514	78617	21375	0.165	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000041.spe	182.00	7.50	1	0.010270	-0.010164	0.009073	0.081458	75427	1.71	104	921	0	107	3799	1117	6414	110170	3673	142	927	1032	82198	239	651	365	492	118	0	1261	1210	10086	346	1767	480	40	113	267	1356	3994	115	413	293	564	300	478	77448	22389	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000042.spe	184.00	7.52	1	0.010270	-0.010164	0.009073	0.081458	78860	1.76	108	1067	0	102	3605	1091	6891	122961	3944	154	996	1102	82079	0	710	118	316	151	0	1290	1141	11036	244	1878	613	62	92	227	1446	3705	281	222	344	624	372	1171	80204	23793	0.166	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000043.spe	186.00	7.55	1	0.010270	-0.010164	0.009073	0.081458	81451	1.74	142	972	0	167	3812	1094	6935	125596	4293	179	996	1146	90483	0	670	243	308	50	0	1464	1662	10948	142	2079	628	95	79	234	1398	3974	372	85	136	748	387	787	81488	27018	0.167	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000044.spe	188.00	7.58	1	0.010270	-0.010164	0.009073	0.081458	83109	1.85	137	1020	0	154	3748	1077	7127	117084	4265	198	987	1258	103640	0	723	298	2387	81	0	1396	1478	10459	185	2091	572	128	132	223	1432	4107	314	209	109	1035	381	1030	81249	23523	0.167	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000045.spe	190.00	7.59	1	0.010270	-0.010164	0.009073	0.081458	85276	1.80	68	1062	0	116	3537	1116	7948	122967	4928	163	1009	1287	111664	0	695	217	387	125	0	1605	1627	11002	324	2324	613	109	137	290	1440	3946	222	328	210	1130	452	1058	83973	23325	0.168	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000046.spe	192.00	7.62	1	0.010270	-0.010164	0.009073	0.081458	87734	1.79	107	1163	0	107	3400	1152	8275	127674	4994	303	915	1289	116813	45	776	306	509	188	0	1780	1608	11536	148	2023	628	114	113	290	1361	3728	318	309	295	895	433	1027	83960	23237	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000047.spe	194.00	7.64	1	0.010270	-0.010164	0.009073	0.081458	90772	1.71	136	1165	0	99	3296	1111	9124	133705	5048	207	1061	1489	126409	443	722	314	503	96	0	1980	1654	11399	374	2199	611	65	87	211	1387	3675	204	511	313	782	496	324	85056	21761	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP2\XRF data\L000048.spe	196.00	7.66	1	0.010270	-0.010164	0.009073	0.081458	92530	1.83	87	1323	0	119	3427	1158	9527	138446	5636	227	1076	1465	125447	0	732	461	507	238	0	2033	1533	11734	273	2362	643	59	115	286	1355	3778	133	370	305	1131	478	1125	86220	23015	0.173	
