Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data     10/02/2022  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Br	Rb	Sr	Y	Zr	Sb	Ba	Ce	Sm	Ta	W	Pb	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000028.spe	94.69	7.29	1	0.010270	-0.010164	0.009073	0.081458	69134	1.86	52	1265	0	118	4035	1160	5036	98179	3787	85	824	870	56039	0	692	124	351	244	0	1078	1343	9192	60	2516	519	51	167	281	1436	4028	229	224	337	666	239	1241	75681	20737	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000029.spe	96.69	7.32	1	0.010270	-0.010164	0.009073	0.081458	72979	1.77	66	1118	0	151	4053	1217	6118	111672	3308	113	911	1038	70044	0	666	156	306	15	0	1179	1242	10375	169	2272	529	70	138	267	1581	3787	119	331	252	699	338	1296	74538	21304	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000030.spe	98.69	7.32	1	0.010270	-0.010164	0.009073	0.081458	77451	1.76	91	1009	0	102	3606	1248	6954	124420	3663	129	878	1096	84211	0	674	320	385	112	0	1375	1637	10903	218	2303	674	53	108	213	1374	3617	401	298	0	824	353	1220	76570	21732	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000031.spe	100.69	7.33	1	0.010270	-0.010164	0.009073	0.081458	80944	1.73	85	1120	0	98	3462	1269	7437	133957	4341	149	787	1163	97555	225	643	413	452	116	0	1795	1559	11369	318	2382	665	23	130	261	1277	3534	341	109	275	809	430	467	79241	19452	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000032.spe	102.69	7.34	1	0.010270	-0.010164	0.009073	0.081458	78951	1.69	67	1090	0	104	3439	1326	7247	129847	3894	180	870	1146	92607	52	618	154	471	5	0	1554	1713	11033	139	2368	578	44	108	224	1288	3455	383	312	0	790	267	661	77546	23588	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000033.spe	104.69	7.35	1	0.010270	-0.010164	0.009073	0.081458	79886	1.72	67	1041	0	117	3291	1156	7473	127912	4264	144	903	1231	97315	0	547	193	392	78	0	1769	1679	11102	241	1724	489	48	152	238	1315	3319	127	355	61	988	343	836	79968	22415	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000034.spe	106.69	7.34	1	0.010270	-0.010164	0.009073	0.081458	79582	1.83	73	1150	0	61	3487	1289	7314	126120	4690	140	876	1218	97956	0	741	288	491	162	0	1841	1468	10872	221	1898	574	23	135	255	1284	3685	295	416	257	946	376	1574	77472	23699	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000035.spe	108.69	7.35	1	0.010270	-0.010164	0.009073	0.081458	74839	1.66	81	1093	0	133	3677	1300	6628	110920	3837	104	927	1259	84336	0	690	242	440	0	0	1302	1462	10578	265	1942	476	157	127	287	1386	3646	152	362	99	714	346	1332	75495	21784	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000036.spe	110.69	7.35	1	0.010270	-0.010164	0.009073	0.081458	75360	1.83	42	1031	0	150	3652	1337	6481	116097	4265	186	876	1112	85990	0	631	213	413	9	0	1189	1504	10454	420	2285	581	73	121	290	1281	3549	258	299	421	868	333	1050	77076	22247	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000037.spe	112.69	7.35	1	0.010270	-0.010164	0.009073	0.081458	77354	1.72	104	1083	0	96	3851	1269	6882	119319	4091	186	921	1129	90046	0	637	284	470	181	0	1231	1316	10461	210	1888	620	16	159	331	1295	3710	171	288	314	994	326	1290	76918	24379	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000038.spe	114.69	7.35	1	0.010270	-0.010164	0.009073	0.081458	73342	1.69	114	1125	0	101	3838	1260	5904	107859	3192	170	818	897	77499	0	576	109	303	0	0	1098	1300	10344	110	2257	556	49	148	254	1513	3838	122	299	285	581	321	1096	74840	22270	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000039.spe	116.69	7.34	1	0.010270	-0.010164	0.009073	0.081458	77165	1.93	110	1305	0	129	4303	1256	6203	119509	4383	154	850	976	79393	0	636	149	240	9	0	1262	1049	10598	326	2014	605	81	117	329	1596	4135	189	173	507	788	281	1035	78745	23767	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000040.spe	118.69	7.33	1	0.010270	-0.010164	0.009073	0.081458	76055	1.90	66	2051	0	39	3195	1321	5402	142569	2833	67	716	790	64029	0	702	251	326	153	0	1052	1199	10683	7	2335	724	53	125	302	1375	4157	173	164	360	745	226	535	78948	24795	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000041.spe	120.69	7.31	1	0.010270	-0.010164	0.009073	0.081458	69326	1.76	43	1342	0	93	3638	1150	5160	113852	3047	108	826	853	59763	0	702	353	270	328	0	963	886	10254	184	2094	529	63	140	274	1102	3710	335	248	372	579	289	602	74402	20910	0.160	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000042.spe	122.69	7.33	1	0.010270	-0.010164	0.009073	0.081458	77059	1.73	74	1016	0	141	4057	1146	6642	124280	3813	128	839	1160	86266	0	467	266	456	138	0	1138	1459	11042	63	1606	640	0	126	232	1220	3846	354	96	0	665	326	710	74957	21043	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000043.spe	124.69	7.34	1	0.010270	-0.010164	0.009073	0.081458	77102	1.73	85	1107	0	78	3562	1252	6448	126218	4418	179	958	1123	88393	0	660	221	423	48	0	1182	1130	10937	330	2128	574	75	128	226	1378	3486	224	105	606	822	354	834	78051	23851	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000044.spe	126.69	7.34	1	0.010270	-0.010164	0.009073	0.081458	83224	1.81	142	1143	0	78	3336	1155	8236	140741	4792	206	906	1338	105905	0	653	363	404	121	0	1886	1504	11481	119	1966	695	68	114	235	1243	3636	113	486	97	807	450	951	78195	22491	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000045.spe	128.69	7.35	1	0.010270	-0.010164	0.009073	0.081458	79538	1.82	74	1251	0	142	3295	1195	7699	132623	4567	100	952	1242	95262	292	685	176	399	22	0	1523	1239	11177	295	1779	669	149	117	275	1376	3502	244	130	548	603	408	272	77824	21053	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000046.spe	130.69	7.35	1	0.010270	-0.010164	0.009073	0.081458	80442	1.80	86	1047	0	112	3482	1242	7743	128438	4336	166	975	1200	98685	0	686	229	481	191	0	1434	1325	11141	365	2028	682	173	91	263	1333	3421	172	144	602	862	441	938	78711	22502	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000047.spe	132.69	7.35	1	0.010270	-0.010164	0.009073	0.081458	81117	1.91	110	1134	0	87	3458	1143	7686	133910	4715	64	920	1330	96570	0	714	274	415	52	0	1604	1608	11202	172	1840	561	83	191	235	1328	3693	173	444	21	921	466	682	80393	23547	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000048.spe	134.69	7.35	1	0.010270	-0.010164	0.009073	0.081458	74632	1.72	77	1547	0	131	3957	1142	5882	127001	2884	114	801	1097	61721	0	710	312	330	57	0	1045	1273	10724	22	1644	582	47	145	288	1437	3956	207	168	262	687	323	689	78093	22740	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000049.spe	136.69	7.33	1	0.010270	-0.010164	0.009073	0.081458	75602	1.74	77	1342	0	95	3948	1086	6289	112472	3769	185	1055	936	70074	0	757	178	381	135	0	1191	1331	10401	210	1822	548	80	140	315	1333	3940	83	377	335	651	229	748	82107	24337	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000050.spe	138.69	7.32	1	0.010270	-0.010164	0.009073	0.081458	77185	1.79	110	1352	0	157	3587	1079	7142	115727	4526	176	930	1024	79176	0	714	134	478	93	0	1240	1426	10964	190	2122	584	174	55	246	1573	4061	398	79	235	804	251	1174	79667	20842	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000051.spe	140.69	7.32	1	0.010270	-0.010164	0.009073	0.081458	78275	1.70	54	1213	0	186	4293	1150	6812	115452	4398	273	1218	1210	80071	0	705	177	427	45	0	1358	1534	11241	151	1999	627	79	134	237	1627	4207	142	91	290	901	370	905	79625	23712	0.166	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000052.spe	142.69	7.31	1	0.010270	-0.010164	0.009073	0.081458	81127	1.96	119	1220	0	151	4576	1071	7175	117325	4047	135	1025	1124	89376	0	603	118	359	76	0	1308	1460	11170	244	1699	576	120	100	274	1601	4052	192	334	476	1010	315	1104	83184	24194	0.167	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000053.spe	144.69	7.32	1	0.010270	-0.010164	0.009073	0.081458	72965	1.86	134	1808	0	153	3713	1242	5632	118164	1950	196	802	712	53758	0	797	254	314	250	0	1015	1321	10196	137	1659	459	79	102	277	1392	4025	264	207	337	615	187	726	80610	22742	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000054.spe	146.69	7.31	1	0.010270	-0.010164	0.009073	0.081458	73153	1.99	41	1691	0	145	3871	1212	5068	123648	2580	71	837	1251	51675	0	693	94	276	6	0	809	1196	9853	122	2331	676	17	148	264	1664	4330	152	331	214	728	209	951	79027	21947	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000055.spe	148.69	7.31	1	0.010270	-0.010164	0.009073	0.081458	74754	2.08	103	2156	0	166	2996	1275	4679	162972	2267	35	883	729	46344	24	742	200	270	135	0	924	986	11420	21	1815	730	109	120	220	1368	4097	134	216	85	440	205	333	79613	25592	0.161	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000056.spe	150.69	7.30	1	0.010270	-0.010164	0.009073	0.081458	75040	2.17	79	2494	0	95	2997	1185	5085	151760	3496	123	985	688	51186	0	649	301	231	222	0	785	1089	11229	31	979	696	56	155	251	1470	4703	55	290	300	729	210	833	77697	22720	0.162	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000057.spe	152.69	7.30	1	0.010270	-0.010164	0.009073	0.081458	70889	1.83	65	2580	0	115	2783	1298	4905	130928	2486	125	804	716	40409	0	834	168	321	325	0	813	1184	10081	247	1921	652	52	91	257	1278	4537	303	95	212	382	229	596	76778	23261	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000058.spe	154.69	7.28	1	0.010270	-0.010164	0.009073	0.081458	73304	1.93	58	2668	0	172	2896	1161	5685	139137	1940	104	940	631	46474	0	709	251	143	350	0	653	961	9984	49	1394	674	53	141	241	1268	4375	130	280	411	662	245	603	79446	24740	0.163	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_2\JC36_74_2\XRF data\L000059.spe	156.69	7.29	1	0.010270	-0.010164	0.009073	0.081458	69546	1.99	55	2736	0	81	2785	1154	4203	125353	2266	77	673	608	35720	0	810	0	264	140	0	624	791	9638	65	1357	574	83	136	228	1450	4243	171	107	454	616	207	725	79282	21571	0.164	
