,position_corr,Ca,Si,Fe,Sr,Ti,clusters
4337,1152.0,92601,1049,39179,9699,1795,1.0
4338,1152.0,92601,1049,39179,9699,1795,1.0
4339,1152.0,92601,1049,39179,9699,1795,0.0
4340,1152.0,92601,1049,39179,9699,1795,1.0
4341,1152.0,92601,1049,39179,9699,1795,1.0
4342,1152.0,92601,1049,39179,9699,1795,1.0
4343,1154.0,99323,1612,34881,9527,1278,2.0
4344,1154.0,99323,1612,34881,9527,1278,2.0
4345,1154.0,99323,1612,34881,9527,1278,0.0
4346,1154.0,99323,1612,34881,9527,1278,1.0
4347,1154.0,99323,1612,34881,9527,1278,1.0
4348,1154.0,99323,1612,34881,9527,1278,1.0
4349,1156.0,104599,1729,32285,9679,1836,2.0
4350,1156.0,104599,1729,32285,9679,1836,2.0
4351,1156.0,104599,1729,32285,9679,1836,2.0
4352,1156.0,104599,1729,32285,9679,1836,1.0
4353,1156.0,104599,1729,32285,9679,1836,0.0
4354,1156.0,104599,1729,32285,9679,1836,1.0
4355,1156.0,104599,1729,32285,9679,1836,1.0
4356,1158.0,76996,1943,39456,8210,2676,2.0
4357,1158.0,76996,1943,39456,8210,2676,0.0
4358,1158.0,76996,1943,39456,8210,2676,0.0
4359,1158.0,76996,1943,39456,8210,2676,1.0
4360,1160.0,81767,1506,46924,8742,3965,2.0
4361,1160.0,81767,1506,46924,8742,3965,0.0
4362,1162.0,105792,1531,58145,9208,3275,1.0
4363,1162.0,105792,1531,58145,9208,3275,2.0
4364,1162.0,105792,1531,58145,9208,3275,2.0
4365,1162.0,105792,1531,58145,9208,3275,2.0
4366,1162.0,105792,1531,58145,9208,3275,1.0
4367,1162.0,105792,1531,58145,9208,3275,0.0
4368,1162.0,105792,1531,58145,9208,3275,0.0
4369,1162.0,105792,1531,58145,9208,3275,1.0
4370,1164.0,121707,1494,77858,10432,4137,1.0
4371,1164.0,121707,1494,77858,10432,4137,1.0
4372,1164.0,121707,1494,77858,10432,4137,1.0
4373,1164.0,121707,1494,77858,10432,4137,1.0
4374,1164.0,121707,1494,77858,10432,4137,2.0
4375,1164.0,121707,1494,77858,10432,4137,0.0
4376,1164.0,121707,1494,77858,10432,4137,2.0
4377,1164.0,121707,1494,77858,10432,4137,0.0
4378,1164.0,121707,1494,77858,10432,4137,0.0
4379,1164.0,121707,1494,77858,10432,4137,1.0
4380,1164.0,121707,1494,77858,10432,4137,1.0
4381,1164.0,121707,1494,77858,10432,4137,1.0
4382,1166.0,87728,2408,47341,9281,2675,0.0
4383,1168.0,82557,3343,37299,7500,1602,0.0
4384,1168.0,82557,3343,37299,7500,1602,0.0
4385,1170.0,101563,3084,30754,8402,863,0.0
4386,1172.0,123646,2748,31670,9534,1051,0.0
4387,1174.0,86276,3332,34573,8532,1268,1.0
4388,1174.0,86276,3332,34573,8532,1268,0.0
4389,1176.0,100352,3254,36763,7832,1339,1.0
4390,1176.0,100352,3254,36763,7832,1339,0.0
4391,1178.0,105750,3059,36772,8317,1482,0.0
4392,1178.0,105750,3059,36772,8317,1482,0.0
4393,1180.0,108980,2256,51633,8712,2685,0.0
4394,1180.0,108980,2256,51633,8712,2685,0.0
4395,1180.0,108980,2256,51633,8712,2685,1.0
4396,1180.0,108980,2256,51633,8712,2685,2.0
4397,1182.0,86229,1981,39843,8105,2689,0.0
4398,1182.0,86229,1981,39843,8105,2689,0.0
4399,1184.0,84653,1525,40703,8216,2233,2.0
4400,1184.0,84653,1525,40703,8216,2233,0.0
4401,1184.0,84653,1525,40703,8216,2233,1.0
4402,1186.0,106860,1189,60484,10113,3100,1.0
4403,1186.0,106860,1189,60484,10113,3100,2.0
4404,1186.0,106860,1189,60484,10113,3100,2.0
4405,1186.0,106860,1189,60484,10113,3100,0.0
4406,1186.0,106860,1189,60484,10113,3100,1.0
4407,1186.0,106860,1189,60484,10113,3100,0.0
4408,1186.0,106860,1189,60484,10113,3100,1.0
4409,1186.0,106860,1189,60484,10113,3100,1.0
4410,1186.0,106860,1189,60484,10113,3100,1.0
4411,1186.0,106860,1189,60484,10113,3100,1.0
4412,1186.0,106860,1189,60484,10113,3100,1.0
4413,1186.0,106860,1189,60484,10113,3100,1.0
4414,1186.0,106860,1189,60484,10113,3100,1.0
4415,1188.0,110333,1276,65481,10287,4150,1.0
4416,1188.0,110333,1276,65481,10287,4150,1.0
4417,1188.0,110333,1276,65481,10287,4150,1.0
4418,1188.0,110333,1276,65481,10287,4150,2.0
4419,1188.0,110333,1276,65481,10287,4150,2.0
4420,1188.0,110333,1276,65481,10287,4150,1.0
4421,1188.0,110333,1276,65481,10287,4150,0.0
4422,1188.0,110333,1276,65481,10287,4150,0.0
4423,1188.0,110333,1276,65481,10287,4150,0.0
4424,1188.0,110333,1276,65481,10287,4150,1.0
4425,1188.0,110333,1276,65481,10287,4150,1.0
4426,1188.0,110333,1276,65481,10287,4150,1.0
4427,1190.0,133189,1486,78682,10960,3867,1.0
4428,1190.0,133189,1486,78682,10960,3867,2.0
4429,1190.0,133189,1486,78682,10960,3867,1.0
4430,1190.0,133189,1486,78682,10960,3867,0.0
4431,1190.0,133189,1486,78682,10960,3867,1.0
4432,1190.0,133189,1486,78682,10960,3867,1.0
4433,1190.0,133189,1486,78682,10960,3867,1.0
4434,1192.0,141503,1679,60770,10888,3208,2.0
4435,1192.0,141503,1679,60770,10888,3208,2.0
4436,1192.0,141503,1679,60770,10888,3208,0.0
4437,1192.0,141503,1679,60770,10888,3208,1.0
4438,1194.0,105804,1381,62974,10349,3389,1.0
4439,1194.0,105804,1381,62974,10349,3389,1.0
4440,1194.0,105804,1381,62974,10349,3389,1.0
4441,1194.0,105804,1381,62974,10349,3389,1.0
4442,1194.0,105804,1381,62974,10349,3389,2.0
4443,1194.0,105804,1381,62974,10349,3389,1.0
4444,1194.0,105804,1381,62974,10349,3389,0.0
4445,1194.0,105804,1381,62974,10349,3389,1.0
4446,1194.0,105804,1381,62974,10349,3389,0.0
4447,1194.0,105804,1381,62974,10349,3389,1.0
4448,1196.0,116776,1898,61642,10043,3060,2.0
4449,1196.0,116776,1898,61642,10043,3060,0.0
4450,1196.0,116776,1898,61642,10043,3060,0.0
4451,1198.0,99441,1961,61542,9080,2492,2.0
4452,1198.0,99441,1961,61542,9080,2492,0.0
4453,1198.0,99441,1961,61542,9080,2492,1.0
4454,1200.0,123658,1540,82645,9991,3782,2.0
4455,1200.0,123658,1540,82645,9991,3782,2.0
4456,1200.0,123658,1540,82645,9991,3782,2.0
4457,1200.0,123658,1540,82645,9991,3782,1.0
4458,1200.0,123658,1540,82645,9991,3782,2.0
4459,1200.0,123658,1540,82645,9991,3782,0.0
4460,1200.0,123658,1540,82645,9991,3782,0.0
4461,1202.0,125535,1438,81267,10531,3724,1.0
4462,1202.0,125535,1438,81267,10531,3724,2.0
4463,1202.0,125535,1438,81267,10531,3724,2.0
4464,1202.0,125535,1438,81267,10531,3724,2.0
4465,1202.0,125535,1438,81267,10531,3724,2.0
4466,1202.0,125535,1438,81267,10531,3724,2.0
4467,1202.0,125535,1438,81267,10531,3724,1.0
4468,1202.0,125535,1438,81267,10531,3724,1.0
4469,1202.0,125535,1438,81267,10531,3724,1.0
4470,1204.0,136878,1168,104004,11368,4931,2.0
4471,1204.0,136878,1168,104004,11368,4931,1.0
4472,1204.0,136878,1168,104004,11368,4931,1.0
4473,1204.0,136878,1168,104004,11368,4931,1.0
4474,1204.0,136878,1168,104004,11368,4931,1.0
4475,1204.0,136878,1168,104004,11368,4931,0.0
4476,1204.0,136878,1168,104004,11368,4931,0.0
4477,1204.0,136878,1168,104004,11368,4931,1.0
4478,1204.0,136878,1168,104004,11368,4931,0.0
4479,1204.0,136878,1168,104004,11368,4931,1.0
4480,1204.0,136878,1168,104004,11368,4931,1.0
4481,1204.0,136878,1168,104004,11368,4931,1.0
4482,1204.0,136878,1168,104004,11368,4931,1.0
4483,1204.0,136878,1168,104004,11368,4931,1.0
4484,1206.0,137667,1351,103123,11506,5129,1.0
4485,1206.0,137667,1351,103123,11506,5129,1.0
4486,1206.0,137667,1351,103123,11506,5129,1.0
4487,1206.0,137667,1351,103123,11506,5129,2.0
4488,1206.0,137667,1351,103123,11506,5129,0.0
4489,1206.0,137667,1351,103123,11506,5129,1.0
4490,1206.0,137667,1351,103123,11506,5129,0.0
4491,1206.0,137667,1351,103123,11506,5129,0.0
4492,1206.0,137667,1351,103123,11506,5129,1.0
4493,1206.0,137667,1351,103123,11506,5129,1.0
4494,1208.0,142821,1305,97922,11874,4805,1.0
4495,1208.0,142821,1305,97922,11874,4805,1.0
4496,1208.0,142821,1305,97922,11874,4805,1.0
4497,1208.0,142821,1305,97922,11874,4805,2.0
4498,1208.0,142821,1305,97922,11874,4805,1.0
4499,1208.0,142821,1305,97922,11874,4805,0.0
4500,1208.0,142821,1305,97922,11874,4805,0.0
4501,1208.0,142821,1305,97922,11874,4805,0.0
4502,1208.0,142821,1305,97922,11874,4805,1.0
4503,1208.0,142821,1305,97922,11874,4805,1.0
4504,1208.0,142821,1305,97922,11874,4805,1.0
4505,1208.0,142821,1305,97922,11874,4805,1.0
4506,1208.0,142821,1305,97922,11874,4805,1.0
4507,1208.0,142821,1305,97922,11874,4805,1.0
4508,1208.0,142821,1305,97922,11874,4805,1.0
4509,1208.0,142821,1305,97922,11874,4805,1.0
4510,1208.0,142821,1305,97922,11874,4805,1.0
4511,1210.0,132803,1124,80967,11212,4035,1.0
4512,1210.0,132803,1124,80967,11212,4035,1.0
4513,1210.0,132803,1124,80967,11212,4035,1.0
4514,1210.0,132803,1124,80967,11212,4035,1.0
4515,1210.0,132803,1124,80967,11212,4035,0.0
4516,1210.0,132803,1124,80967,11212,4035,0.0
4517,1210.0,132803,1124,80967,11212,4035,1.0
4518,1210.0,132803,1124,80967,11212,4035,0.0
4519,1210.0,132803,1124,80967,11212,4035,1.0
4520,1210.0,132803,1124,80967,11212,4035,1.0
4521,1210.0,132803,1124,80967,11212,4035,0.0
4522,1210.0,132803,1124,80967,11212,4035,1.0
4523,1210.0,132803,1124,80967,11212,4035,2.0
4524,1210.0,132803,1124,80967,11212,4035,1.0
4525,1212.0,129941,1142,93605,11380,4540,2.0
4526,1212.0,129941,1142,93605,11380,4540,1.0
4527,1212.0,129941,1142,93605,11380,4540,1.0
4528,1212.0,129941,1142,93605,11380,4540,1.0
4529,1214.0,139799,1286,106045,11569,5049,1.0
4530,1214.0,139799,1286,106045,11569,5049,1.0
4531,1214.0,139799,1286,106045,11569,5049,1.0
4532,1214.0,139799,1286,106045,11569,5049,1.0
4533,1214.0,139799,1286,106045,11569,5049,1.0
4534,1214.0,139799,1286,106045,11569,5049,1.0
4535,1214.0,139799,1286,106045,11569,5049,1.0
4536,1214.0,139799,1286,106045,11569,5049,1.0
4537,1214.0,139799,1286,106045,11569,5049,1.0
4538,1214.0,139799,1286,106045,11569,5049,1.0
4539,1214.0,139799,1286,106045,11569,5049,1.0
4540,1216.0,140204,1358,107200,11820,5555,1.0
4541,1216.0,140204,1358,107200,11820,5555,2.0
4542,1216.0,140204,1358,107200,11820,5555,2.0
4543,1216.0,140204,1358,107200,11820,5555,1.0
4544,1216.0,140204,1358,107200,11820,5555,1.0
4545,1216.0,140204,1358,107200,11820,5555,1.0
4546,1216.0,140204,1358,107200,11820,5555,1.0
4547,1216.0,140204,1358,107200,11820,5555,1.0
4548,1218.0,136740,1345,95870,11361,4295,1.0
4549,1218.0,136740,1345,95870,11361,4295,2.0
4550,1218.0,136740,1345,95870,11361,4295,0.0
4551,1218.0,136740,1345,95870,11361,4295,1.0
4552,1218.0,136740,1345,95870,11361,4295,1.0
4553,1218.0,136740,1345,95870,11361,4295,1.0
4554,1220.0,100339,2180,60012,9701,3050,2.0
4555,1220.0,100339,2180,60012,9701,3050,0.0
4556,1220.0,100339,2180,60012,9701,3050,0.0
4557,1222.0,83042,2246,43505,8097,1303,0.0
4558,1222.0,83042,2246,43505,8097,1303,1.0
4559,1224.0,84938,2903,35573,7365,2159,0.0
4560,1226.0,72397,3095,35083,6765,1605,0.0
4561,1228.0,86704,2594,29803,8288,1313,0.0
4562,1230.0,132697,2178,35800,10445,1334,0.0
4563,1232.0,87773,1705,37597,8351,1758,2.0
4564,1232.0,87773,1705,37597,8351,1758,2.0
4565,1232.0,87773,1705,37597,8351,1758,2.0
4566,1232.0,87773,1705,37597,8351,1758,0.0
4567,1232.0,87773,1705,37597,8351,1758,0.0
4568,1232.0,87773,1705,37597,8351,1758,1.0
4569,1232.0,87773,1705,37597,8351,1758,1.0
4570,1234.0,112240,1066,68841,10368,3654,1.0
4571,1234.0,112240,1066,68841,10368,3654,1.0
4572,1234.0,112240,1066,68841,10368,3654,1.0
4573,1234.0,112240,1066,68841,10368,3654,1.0
4574,1234.0,112240,1066,68841,10368,3654,1.0
4575,1234.0,112240,1066,68841,10368,3654,0.0
4576,1234.0,112240,1066,68841,10368,3654,1.0
4577,1234.0,112240,1066,68841,10368,3654,1.0
4578,1234.0,112240,1066,68841,10368,3654,1.0
4579,1236.0,133972,1321,85553,10790,4400,1.0
4580,1236.0,133972,1321,85553,10790,4400,1.0
4581,1236.0,133972,1321,85553,10790,4400,1.0
4582,1236.0,133972,1321,85553,10790,4400,1.0
4583,1236.0,133972,1321,85553,10790,4400,1.0
4584,1236.0,133972,1321,85553,10790,4400,1.0
4585,1236.0,133972,1321,85553,10790,4400,1.0
4586,1236.0,133972,1321,85553,10790,4400,0.0
4587,1236.0,133972,1321,85553,10790,4400,1.0
4588,1238.0,136154,1309,81368,11416,4023,1.0
4589,1238.0,136154,1309,81368,11416,4023,1.0
4590,1238.0,136154,1309,81368,11416,4023,0.0
4591,1238.0,136154,1309,81368,11416,4023,0.0
4592,1238.0,136154,1309,81368,11416,4023,0.0
4593,1238.0,136154,1309,81368,11416,4023,1.0
4594,1238.0,136154,1309,81368,11416,4023,1.0
4595,1238.0,136154,1309,81368,11416,4023,0.0
4596,1238.0,136154,1309,81368,11416,4023,1.0
4597,1238.0,136154,1309,81368,11416,4023,1.0
4598,1238.0,136154,1309,81368,11416,4023,1.0
4599,1238.0,136154,1309,81368,11416,4023,1.0
4600,1238.0,136154,1309,81368,11416,4023,1.0
4601,1238.0,136154,1309,81368,11416,4023,1.0
4602,1240.0,98304,1534,47143,9807,2568,2.0
4603,1240.0,98304,1534,47143,9807,2568,2.0
4604,1240.0,98304,1534,47143,9807,2568,2.0
4605,1240.0,98304,1534,47143,9807,2568,2.0
4606,1240.0,98304,1534,47143,9807,2568,0.0
4607,1240.0,98304,1534,47143,9807,2568,0.0
4608,1240.0,98304,1534,47143,9807,2568,0.0
4609,1240.0,98304,1534,47143,9807,2568,1.0
4610,1240.0,98304,1534,47143,9807,2568,0.0
4611,1240.0,98304,1534,47143,9807,2568,1.0
4612,1242.0,83815,1534,41470,8297,3456,2.0
4613,1242.0,83815,1534,41470,8297,3456,2.0
4614,1242.0,83815,1534,41470,8297,3456,2.0
4615,1242.0,83815,1534,41470,8297,3456,2.0
4616,1242.0,83815,1534,41470,8297,3456,0.0
4617,1242.0,83815,1534,41470,8297,3456,0.0
4618,1242.0,83815,1534,41470,8297,3456,0.0
4619,1242.0,83815,1534,41470,8297,3456,1.0
4620,1242.0,83815,1534,41470,8297,3456,0.0
4621,1242.0,83815,1534,41470,8297,3456,1.0
4622,1244.0,88689,1569,38494,7885,1756,2.0
4623,1244.0,88689,1569,38494,7885,1756,2.0
4624,1244.0,88689,1569,38494,7885,1756,2.0
4625,1244.0,88689,1569,38494,7885,1756,2.0
4626,1244.0,88689,1569,38494,7885,1756,2.0
4627,1244.0,88689,1569,38494,7885,1756,2.0
4628,1244.0,88689,1569,38494,7885,1756,2.0
4629,1244.0,88689,1569,38494,7885,1756,0.0
4630,1244.0,88689,1569,38494,7885,1756,1.0
4631,1244.0,88689,1569,38494,7885,1756,1.0
4632,1244.0,88689,1569,38494,7885,1756,1.0
4633,1244.0,88689,1569,38494,7885,1756,1.0
4634,1246.0,106414,1355,59118,8868,3000,1.0
4635,1246.0,106414,1355,59118,8868,3000,2.0
4636,1246.0,106414,1355,59118,8868,3000,1.0
4637,1246.0,106414,1355,59118,8868,3000,1.0
4638,1246.0,106414,1355,59118,8868,3000,0.0
4639,1246.0,106414,1355,59118,8868,3000,0.0
4640,1246.0,106414,1355,59118,8868,3000,1.0
4641,1246.0,106414,1355,59118,8868,3000,1.0
4642,1246.0,106414,1355,59118,8868,3000,1.0
4643,1246.0,106414,1355,59118,8868,3000,2.0
4644,1246.0,106414,1355,59118,8868,3000,1.0
4645,1248.0,133564,1328,86945,10303,4925,0.0
4646,1248.0,133564,1328,86945,10303,4925,1.0
4647,1248.0,133564,1328,86945,10303,4925,1.0
4648,1248.0,133564,1328,86945,10303,4925,1.0
4649,1250.0,133218,1337,83184,10736,4461,1.0
4650,1250.0,133218,1337,83184,10736,4461,1.0
4651,1250.0,133218,1337,83184,10736,4461,2.0
4652,1250.0,133218,1337,83184,10736,4461,2.0
4653,1250.0,133218,1337,83184,10736,4461,0.0
4654,1250.0,133218,1337,83184,10736,4461,1.0
4655,1250.0,133218,1337,83184,10736,4461,1.0
4656,1250.0,133218,1337,83184,10736,4461,1.0
4657,1250.0,133218,1337,83184,10736,4461,1.0
4658,1250.0,133218,1337,83184,10736,4461,1.0
4659,1250.0,133218,1337,83184,10736,4461,1.0
4660,1250.0,133218,1337,83184,10736,4461,1.0
4661,1250.0,133218,1337,83184,10736,4461,1.0
4662,1252.0,120033,1984,56390,9434,2476,0.0
4663,1252.0,120033,1984,56390,9434,2476,0.0
4664,1252.0,120033,1984,56390,9434,2476,2.0
4665,1254.0,115803,2007,52179,9335,2849,1.0
4666,1254.0,115803,2007,52179,9335,2849,0.0
4667,1254.0,115803,2007,52179,9335,2849,0.0
4668,1254.0,115803,2007,52179,9335,2849,2.0
4669,1256.0,112221,1503,61431,9631,3528,2.0
4670,1256.0,112221,1503,61431,9631,3528,2.0
4671,1256.0,112221,1503,61431,9631,3528,2.0
4672,1256.0,112221,1503,61431,9631,3528,0.0
4673,1256.0,112221,1503,61431,9631,3528,1.0
4674,1256.0,112221,1503,61431,9631,3528,0.0
4675,1256.0,112221,1503,61431,9631,3528,0.0
4676,1256.0,112221,1503,61431,9631,3528,1.0
4677,1256.0,112221,1503,61431,9631,3528,0.0
4678,1256.0,112221,1503,61431,9631,3528,0.0
4679,1258.0,123689,1444,73714,10247,4095,1.0
4680,1258.0,123689,1444,73714,10247,4095,1.0
4681,1258.0,123689,1444,73714,10247,4095,1.0
4682,1258.0,123689,1444,73714,10247,4095,1.0
4683,1258.0,123689,1444,73714,10247,4095,2.0
4684,1258.0,123689,1444,73714,10247,4095,0.0
4685,1258.0,123689,1444,73714,10247,4095,2.0
4686,1258.0,123689,1444,73714,10247,4095,2.0
4687,1258.0,123689,1444,73714,10247,4095,0.0
4688,1258.0,123689,1444,73714,10247,4095,0.0
4689,1260.0,140427,1190,87162,11286,4329,1.0
4690,1260.0,140427,1190,87162,11286,4329,1.0
4691,1260.0,140427,1190,87162,11286,4329,1.0
4692,1260.0,140427,1190,87162,11286,4329,1.0
4693,1260.0,140427,1190,87162,11286,4329,0.0
4694,1260.0,140427,1190,87162,11286,4329,1.0
4695,1260.0,140427,1190,87162,11286,4329,0.0
4696,1260.0,140427,1190,87162,11286,4329,1.0
4697,1260.0,140427,1190,87162,11286,4329,2.0
4698,1260.0,140427,1190,87162,11286,4329,1.0
4699,1260.0,140427,1190,87162,11286,4329,1.0
4700,1260.0,140427,1190,87162,11286,4329,1.0
4701,1260.0,140427,1190,87162,11286,4329,1.0
4702,1260.0,140427,1190,87162,11286,4329,1.0
4703,1260.0,140427,1190,87162,11286,4329,1.0
4704,1260.0,140427,1190,87162,11286,4329,1.0
4705,1260.0,140427,1190,87162,11286,4329,1.0
4706,1262.0,138102,1368,85569,10943,4430,1.0
4707,1262.0,138102,1368,85569,10943,4430,2.0
4708,1262.0,138102,1368,85569,10943,4430,2.0
4709,1262.0,138102,1368,85569,10943,4430,0.0
4710,1262.0,138102,1368,85569,10943,4430,1.0
4711,1262.0,138102,1368,85569,10943,4430,1.0
4712,1262.0,138102,1368,85569,10943,4430,1.0
4713,1264.0,135782,1285,92550,11249,4440,1.0
4714,1264.0,135782,1285,92550,11249,4440,1.0
4715,1264.0,135782,1285,92550,11249,4440,1.0
4716,1264.0,135782,1285,92550,11249,4440,0.0
4717,1264.0,135782,1285,92550,11249,4440,2.0
4718,1264.0,135782,1285,92550,11249,4440,1.0
4719,1264.0,135782,1285,92550,11249,4440,1.0
4720,1264.0,135782,1285,92550,11249,4440,0.0
4721,1264.0,135782,1285,92550,11249,4440,1.0
4722,1264.0,135782,1285,92550,11249,4440,2.0
4723,1266.0,122738,1290,69117,10343,4001,1.0
4724,1266.0,122738,1290,69117,10343,4001,2.0
4725,1266.0,122738,1290,69117,10343,4001,2.0
4726,1266.0,122738,1290,69117,10343,4001,2.0
4727,1266.0,122738,1290,69117,10343,4001,1.0
4728,1266.0,122738,1290,69117,10343,4001,0.0
4729,1266.0,122738,1290,69117,10343,4001,0.0
4730,1266.0,122738,1290,69117,10343,4001,1.0
4731,1266.0,122738,1290,69117,10343,4001,1.0
4732,1266.0,122738,1290,69117,10343,4001,1.0
4733,1266.0,122738,1290,69117,10343,4001,1.0
4734,1268.0,115533,1035,66641,10449,3119,1.0
4735,1268.0,115533,1035,66641,10449,3119,1.0
4736,1268.0,115533,1035,66641,10449,3119,1.0
4737,1268.0,115533,1035,66641,10449,3119,2.0
4738,1268.0,115533,1035,66641,10449,3119,1.0
4739,1268.0,115533,1035,66641,10449,3119,1.0
4740,1268.0,115533,1035,66641,10449,3119,1.0
4741,1268.0,115533,1035,66641,10449,3119,0.0
4742,1268.0,115533,1035,66641,10449,3119,1.0
4743,1268.0,115533,1035,66641,10449,3119,1.0
4744,1268.0,115533,1035,66641,10449,3119,0.0
4745,1268.0,115533,1035,66641,10449,3119,1.0
4746,1268.0,115533,1035,66641,10449,3119,1.0
4747,1270.0,120462,1204,84174,10003,4188,1.0
4748,1270.0,120462,1204,84174,10003,4188,1.0
4749,1270.0,120462,1204,84174,10003,4188,0.0
4750,1270.0,120462,1204,84174,10003,4188,0.0
4751,1270.0,120462,1204,84174,10003,4188,0.0
4752,1270.0,120462,1204,84174,10003,4188,1.0
4753,1270.0,120462,1204,84174,10003,4188,1.0
4754,1270.0,120462,1204,84174,10003,4188,1.0
4755,1270.0,120462,1204,84174,10003,4188,0.0
4756,1270.0,120462,1204,84174,10003,4188,1.0
4757,1270.0,120462,1204,84174,10003,4188,1.0
4758,1272.0,126530,1229,90824,10408,4978,1.0
4759,1272.0,126530,1229,90824,10408,4978,1.0
4760,1272.0,126530,1229,90824,10408,4978,1.0
4761,1272.0,126530,1229,90824,10408,4978,1.0
4762,1272.0,126530,1229,90824,10408,4978,1.0
4763,1272.0,126530,1229,90824,10408,4978,1.0
4764,1272.0,126530,1229,90824,10408,4978,1.0
4765,1272.0,126530,1229,90824,10408,4978,1.0
4766,1272.0,126530,1229,90824,10408,4978,1.0
4767,1272.0,126530,1229,90824,10408,4978,1.0
4768,1272.0,126530,1229,90824,10408,4978,1.0
4769,1272.0,126530,1229,90824,10408,4978,1.0
4770,1272.0,126530,1229,90824,10408,4978,1.0
4771,1272.0,126530,1229,90824,10408,4978,1.0
4772,1274.0,129037,1164,81190,10620,3601,2.0
4773,1274.0,129037,1164,81190,10620,3601,1.0
4774,1274.0,129037,1164,81190,10620,3601,0.0
4775,1274.0,129037,1164,81190,10620,3601,1.0
4776,1274.0,129037,1164,81190,10620,3601,1.0
4777,1274.0,129037,1164,81190,10620,3601,1.0
4778,1274.0,129037,1164,81190,10620,3601,1.0
4779,1274.0,129037,1164,81190,10620,3601,1.0
4780,1276.0,115993,1611,67058,9986,3192,1.0
4781,1276.0,115993,1611,67058,9986,3192,2.0
4782,1276.0,115993,1611,67058,9986,3192,2.0
4783,1276.0,115993,1611,67058,9986,3192,0.0
4784,1276.0,115993,1611,67058,9986,3192,1.0
4785,1276.0,115993,1611,67058,9986,3192,1.0
4786,1276.0,115993,1611,67058,9986,3192,1.0
4787,1278.0,95703,1678,58421,9291,3690,2.0
4788,1278.0,95703,1678,58421,9291,3690,2.0
4789,1278.0,95703,1678,58421,9291,3690,2.0
4790,1278.0,95703,1678,58421,9291,3690,0.0
4791,1278.0,95703,1678,58421,9291,3690,2.0
4792,1280.0,98100,1391,53749,9237,2471,1.0
4793,1280.0,98100,1391,53749,9237,2471,1.0
4794,1280.0,98100,1391,53749,9237,2471,1.0
4795,1280.0,98100,1391,53749,9237,2471,1.0
4796,1280.0,98100,1391,53749,9237,2471,2.0
4797,1280.0,98100,1391,53749,9237,2471,2.0
4798,1280.0,98100,1391,53749,9237,2471,2.0
4799,1280.0,98100,1391,53749,9237,2471,1.0
4800,1280.0,98100,1391,53749,9237,2471,0.0
4801,1280.0,98100,1391,53749,9237,2471,1.0
4802,1280.0,98100,1391,53749,9237,2471,1.0
4803,1280.0,98100,1391,53749,9237,2471,1.0
4804,1280.0,98100,1391,53749,9237,2471,1.0
4805,1280.0,98100,1391,53749,9237,2471,1.0
4806,1280.0,98100,1391,53749,9237,2471,1.0
4807,1282.0,105084,1192,58179,9731,3464,1.0
4808,1282.0,105084,1192,58179,9731,3464,2.0
4809,1282.0,105084,1192,58179,9731,3464,2.0
4810,1282.0,105084,1192,58179,9731,3464,2.0
4811,1282.0,105084,1192,58179,9731,3464,0.0
4812,1282.0,105084,1192,58179,9731,3464,1.0
4813,1282.0,105084,1192,58179,9731,3464,0.0
4814,1282.0,105084,1192,58179,9731,3464,0.0
4815,1282.0,105084,1192,58179,9731,3464,1.0
4816,1282.0,105084,1192,58179,9731,3464,1.0
4817,1282.0,105084,1192,58179,9731,3464,1.0
4818,1282.0,105084,1192,58179,9731,3464,1.0
4819,1282.0,105084,1192,58179,9731,3464,1.0
4820,1284.0,113305,1203,69594,9492,3834,2.0
4821,1284.0,113305,1203,69594,9492,3834,2.0
4822,1284.0,113305,1203,69594,9492,3834,2.0
4823,1284.0,113305,1203,69594,9492,3834,1.0
4824,1284.0,113305,1203,69594,9492,3834,1.0
4825,1284.0,113305,1203,69594,9492,3834,1.0
4826,1284.0,113305,1203,69594,9492,3834,1.0
4827,1284.0,113305,1203,69594,9492,3834,1.0
4828,1284.0,113305,1203,69594,9492,3834,1.0
4829,1284.0,113305,1203,69594,9492,3834,0.0
4830,1284.0,113305,1203,69594,9492,3834,1.0
4831,1284.0,113305,1203,69594,9492,3834,0.0
4832,1284.0,113305,1203,69594,9492,3834,0.0
4833,1284.0,113305,1203,69594,9492,3834,1.0
4834,1284.0,113305,1203,69594,9492,3834,1.0
4835,1284.0,113305,1203,69594,9492,3834,1.0
4836,1284.0,113305,1203,69594,9492,3834,1.0
4837,1284.0,113305,1203,69594,9492,3834,1.0
4838,1284.0,113305,1203,69594,9492,3834,1.0
4839,1284.0,113305,1203,69594,9492,3834,1.0
4840,1284.0,113305,1203,69594,9492,3834,1.0
4841,1284.0,113305,1203,69594,9492,3834,1.0
4842,1284.0,113305,1203,69594,9492,3834,1.0
4843,1286.0,104654,1379,51663,8939,2546,1.0
4844,1286.0,104654,1379,51663,8939,2546,1.0
4845,1286.0,104654,1379,51663,8939,2546,1.0
4846,1286.0,104654,1379,51663,8939,2546,2.0
4847,1286.0,104654,1379,51663,8939,2546,1.0
4848,1286.0,104654,1379,51663,8939,2546,0.0
4849,1286.0,104654,1379,51663,8939,2546,1.0
4850,1286.0,104654,1379,51663,8939,2546,1.0
4851,1286.0,104654,1379,51663,8939,2546,1.0
4852,1286.0,104654,1379,51663,8939,2546,1.0
4853,1286.0,104654,1379,51663,8939,2546,1.0
