Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data     10/02/2022  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Br	Rb	Sr	Y	Zr	Sb	Ba	Ce	Sm	Ta	W	Pb	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000010.spe	120.00	7.75	1	0.010270	-0.010164	0.009073	0.081458	86179	2.02	103	1189	0	186	4536	1260	7368	129304	4425	143	978	1240	85095	0	616	168	424	153	0	1591	1104	11616	262	1980	591	86	148	277	1584	4569	181	249	605	1081	343	1583	87424	25874	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000011.spe	122.00	7.76	1	0.010270	-0.010164	0.009073	0.081458	86412	1.81	120	1201	0	109	4374	1382	6962	141257	4183	192	954	1106	79692	0	729	267	433	45	0	1284	1721	12158	282	2351	715	50	89	351	1655	4071	150	272	0	1033	287	1041	89118	25974	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000012.spe	124.00	7.75	1	0.010270	-0.010164	0.009073	0.081458	84213	2.11	55	1128	0	196	5273	1414	5811	110639	3202	235	982	940	71050	0	749	209	370	129	0	1149	1541	11334	0	2694	478	21	177	261	1615	4474	113	401	92	969	169	1600	88996	26077	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000013.spe	126.00	7.71	1	0.010270	-0.010164	0.009073	0.081458	90723	1.93	70	1465	0	206	4783	1313	7644	146208	4448	56	1227	1254	85888	0	861	187	340	193	0	1384	1597	11726	162	2681	735	38	190	362	1777	4543	112	163	252	761	451	993	94355	27928	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000014.spe	128.00	7.67	1	0.010270	-0.010164	0.009073	0.081458	93511	1.89	104	1345	0	153	5115	1270	6955	162268	4967	91	1068	1360	87899	0	743	277	496	111	0	1339	1505	13038	149	2773	744	0	136	310	1720	4595	266	257	480	846	279	892	91372	27070	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000015.spe	130.00	7.62	1	0.010270	-0.010164	0.009073	0.081458	93092	1.88	96	1654	0	145	4816	1342	7436	164218	4361	177	1111	1170	86903	80	832	207	462	360	0	1424	1281	12835	124	2865	740	146	125	385	1614	4573	280	319	587	612	389	709	91346	26420	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000016.spe	132.00	7.60	1	0.010270	-0.010164	0.009073	0.081458	88412	1.81	119	1680	0	109	3850	1310	7252	145928	4416	226	896	1122	88980	0	754	146	356	215	0	1586	1429	12515	405	2641	685	0	215	278	1634	3908	248	283	646	751	359	846	88958	26864	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000017.spe	134.00	7.58	1	0.010270	-0.010164	0.009073	0.081458	86829	1.87	123	1599	0	131	4100	1312	7160	142481	4292	161	977	1164	82113	0	808	294	384	197	0	1465	1297	12116	419	2853	717	64	168	275	1623	4159	251	76	479	756	301	1040	89596	25010	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000018.spe	136.00	7.53	1	0.010270	-0.010164	0.009073	0.081458	81092	1.74	58	1084	0	126	4560	1293	6518	126431	3743	166	861	1139	78758	0	658	193	352	78	0	1338	1308	11636	177	2005	600	84	133	264	1561	4043	116	104	157	812	271	1081	82656	25026	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000019.spe	138.00	7.52	1	0.010270	-0.010164	0.009073	0.081458	82091	1.79	68	987	0	168	4697	1132	5854	143086	3648	103	909	992	68803	0	651	153	212	38	0	1307	1018	12938	152	2090	731	0	165	200	1409	3956	207	168	361	538	329	732	83089	25868	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000020.spe	140.00	7.54	1	0.010270	-0.010164	0.009073	0.081458	86504	1.81	71	937	0	171	5427	1257	5344	176056	2745	58	844	970	68461	54	782	188	393	131	0	1303	1032	13769	142	1927	818	0	166	199	1425	4076	173	138	114	594	373	572	86140	28156	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000021.spe	142.00	7.53	1	0.010270	-0.010164	0.009073	0.081458	83130	1.80	58	1014	0	227	5797	1223	5075	144460	2714	89	966	966	55022	0	779	227	251	133	0	1082	1342	13294	119	1897	695	31	120	216	1587	4535	99	596	356	569	183	518	87673	26455	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000022.spe	144.00	7.52	1	0.010270	-0.010164	0.009073	0.081458	81673	1.76	28	1057	0	158	5707	1241	5025	129162	1752	88	1069	826	52720	0	663	131	103	151	0	1291	1031	11827	283	1554	470	78	126	248	1776	4721	0	503	424	512	159	611	88562	23135	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000023.spe	146.00	7.52	1	0.010270	-0.010164	0.009073	0.081458	81567	1.83	58	1123	0	166	5628	1198	4468	126698	2035	100	873	881	55428	0	867	276	273	27	0	1101	1193	11739	53	1357	641	9	144	289	1762	4769	157	211	285	365	246	560	90164	26195	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000024.spe	148.00	7.50	1	0.010270	-0.010164	0.009073	0.081458	83297	1.84	50	1055	0	213	5707	1252	5463	133448	2433	131	916	866	55383	443	744	187	335	222	0	959	1285	12305	202	1901	610	0	141	336	1596	4665	169	93	130	309	274	0	91076	25150	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000025.spe	150.00	7.49	1	0.010270	-0.010164	0.009073	0.081458	83704	1.77	59	1232	0	212	5402	1248	5881	132210	2271	175	1003	996	55436	0	695	191	341	167	0	1166	1260	12139	114	1909	584	11	134	196	1662	4549	337	213	483	563	145	723	91355	26181	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000026.spe	152.00	7.48	1	0.010270	-0.010164	0.009073	0.081458	83199	1.98	72	1235	0	178	5536	1254	5066	138595	1814	191	1282	784	48893	117	823	142	173	281	0	1099	1396	11592	0	1475	737	42	152	246	1775	5008	139	119	398	408	309	69	91746	26796	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000027.spe	154.00	7.45	1	0.010270	-0.010164	0.009073	0.081458	81364	1.84	80	1242	0	215	5703	1317	4785	116849	1800	194	1127	694	46818	0	763	232	171	271	0	983	1245	11349	285	1506	508	87	132	362	1939	4951	272	51	344	590	143	787	93233	27754	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000028.spe	156.00	7.42	1	0.010270	-0.010164	0.009073	0.081458	80998	1.70	59	1275	0	211	5614	1209	5246	124010	1932	80	888	912	48163	0	757	128	234	194	0	1052	1252	11511	74	1444	610	60	205	218	1660	4561	140	296	490	805	207	237	90884	26681	0.176	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000029.spe	158.00	7.39	1	0.010270	-0.010164	0.009073	0.081458	80776	1.90	71	1095	0	188	5834	1200	4581	102405	2244	164	879	762	42572	0	802	156	301	148	0	1007	1134	11212	184	1706	564	67	149	345	1849	5117	193	54	224	513	169	225	94416	27864	0.180	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000030.spe	160.00	7.37	1	0.010270	-0.010164	0.009073	0.081458	84724	2.24	119	2555	0	225	5136	1277	5974	141957	2291	150	827	848	42462	0	787	307	275	164	0	883	1269	10845	185	1489	642	46	205	285	1765	5212	346	319	523	719	142	774	96450	28382	0.179	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000031.spe	162.00	7.33	1	0.010270	-0.010164	0.009073	0.081458	74654	1.96	105	2583	0	112	3299	1219	4877	99602	1851	201	736	980	42166	0	778	226	264	12	0	622	1316	9248	140	1540	489	47	132	257	1605	4815	182	219	223	792	80	311	89208	26647	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000032.spe	164.00	7.30	1	0.010270	-0.010164	0.009073	0.081458	79044	1.91	142	2867	0	150	3705	1047	5306	103422	1897	127	1268	762	46502	0	853	231	321	253	0	772	1390	9474	52	1644	457	111	143	345	1588	5293	157	252	261	583	284	804	91685	26662	0.178	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000033.spe	166.00	7.29	1	0.010270	-0.010164	0.009073	0.081458	80404	1.97	92	2641	0	156	3665	1169	5057	138487	2656	112	875	664	40125	0	719	242	268	188	0	770	939	9743	27	1674	594	0	133	287	1566	4938	389	0	541	487	235	841	90342	25697	0.175	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000034.spe	168.00	7.32	1	0.010270	-0.010164	0.009073	0.081458	71830	1.80	97	2360	0	118	3241	1240	5028	111893	1942	92	738	608	36227	0	726	180	153	190	0	763	1224	8728	103	1446	555	110	108	294	1587	4552	81	327	0	353	163	772	83688	25656	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000035.spe	170.00	7.34	0	0.010270	-0.010164	0.009073	0.081458	62987	1.56	99	1705	0	100	2989	1175	4552	83277	2401	0	817	606	37744	0	690	222	107	149	0	570	1034	7794	84	1471	365	0	167	245	1198	3683	136	77	134	542	99	708	75537	24248	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000036.spe	172.00	7.36	1	0.010270	-0.010164	0.009073	0.081458	69532	1.71	25	965	0	144	4581	1080	3931	74768	2426	168	815	820	47550	0	567	217	172	70	0	863	1169	9351	107	1678	361	99	137	330	1555	4330	309	0	293	549	239	527	82876	26609	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000037.spe	174.00	7.37	1	0.010270	-0.010164	0.009073	0.081458	73007	1.63	37	917	0	122	5093	1155	4408	98667	1873	119	922	842	53830	0	647	185	186	42	0	967	1104	10181	148	1964	467	0	134	257	1498	4163	63	225	341	584	137	907	82483	25355	0.168	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000038.spe	176.00	7.39	1	0.010270	-0.010164	0.009073	0.081458	69059	1.57	0	662	0	168	4720	1057	4065	79558	2274	171	808	805	51484	0	560	165	53	136	65	1069	928	9925	118	1834	328	0	163	213	1463	4021	24	671	484	466	154	1052	78304	22079	0.167	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000039.spe	178.00	7.42	1	0.010270	-0.010164	0.009073	0.081458	72459	1.63	69	756	0	147	3924	934	5213	95688	3119	134	770	944	65414	0	782	219	380	121	0	1138	991	9656	331	1778	451	0	168	245	1493	3810	122	257	600	636	244	689	78835	20989	0.166	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000040.spe	180.00	7.46	1	0.010270	-0.010164	0.009073	0.081458	77587	1.68	95	979	0	146	3529	1111	6809	116042	3838	145	855	1150	83588	364	737	313	329	28	0	1293	908	9918	391	1689	461	92	117	195	1391	3682	94	110	835	606	355	0	79206	23612	0.165	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000041.spe	182.00	7.50	1	0.010270	-0.010164	0.009073	0.081458	75389	1.80	91	896	0	85	3768	1056	6438	110011	3833	164	890	1010	82104	0	594	158	423	195	0	1237	1185	9989	227	1516	480	109	111	224	1399	3721	316	378	282	850	400	1063	77592	23158	0.164	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000042.spe	184.00	7.52	1	0.010270	-0.010164	0.009073	0.081458	78660	1.77	67	1047	0	103	3676	1034	6692	122297	3852	122	955	1035	82094	81	706	152	356	9	0	1382	1359	10935	294	1959	552	64	113	229	1452	3629	129	364	375	611	429	558	80249	23631	0.165	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000043.spe	186.00	7.55	1	0.010270	-0.010164	0.009073	0.081458	81461	1.90	69	1025	0	141	3804	1120	6969	124738	4433	150	872	1277	90482	147	744	188	423	67	0	1302	1421	11090	304	2086	511	62	134	233	1411	3971	289	285	270	686	543	565	82357	24961	0.168	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000044.spe	188.00	7.58	1	0.010270	-0.010164	0.009073	0.081458	83048	1.72	114	1038	0	144	3789	1102	7007	116718	4350	102	976	1176	103419	0	683	196	2411	127	0	1566	1306	10841	264	2168	633	114	125	253	1537	4129	261	358	727	885	463	940	82177	24062	0.167	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000045.spe	190.00	7.59	1	0.010270	-0.010164	0.009073	0.081458	85488	1.79	135	1106	0	53	3537	1042	7945	123408	5019	232	1104	1268	111718	84	555	175	403	99	0	1465	1783	10538	244	2473	659	80	117	242	1424	3738	261	207	0	761	433	857	83488	21792	0.168	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000046.spe	192.00	7.62	1	0.010270	-0.010164	0.009073	0.081458	87636	1.75	169	1161	0	141	3386	1066	8303	128324	5091	215	1039	1341	116497	442	771	334	501	22	0	1728	1441	11381	407	2269	587	86	137	266	1427	3703	153	134	165	773	543	399	86135	23469	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000047.spe	194.00	7.64	1	0.010270	-0.010164	0.009073	0.081458	90886	1.76	141	1271	0	122	3301	1110	9083	134667	4947	261	1121	1386	126405	112	720	375	509	116	0	1953	1639	11547	386	2195	638	119	130	157	1377	3587	307	430	372	907	543	948	86512	22936	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_3\JC36_74_3REP1\XRF data\L000048.spe	196.00	7.66	1	0.010270	-0.010164	0.009073	0.081458	92433	2.01	133	1382	0	102	3452	1119	9566	137944	5575	202	952	1517	125751	0	679	225	498	25	0	1997	1888	11550	214	2069	636	86	177	207	1568	3646	233	529	308	1095	496	1523	87576	22466	0.173	
