Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data     10/02/2022  re-evaluated data
peakarea
filename	position (mm)	sample surface	validity	E-gain	E-offset	F-slope	F-offset	cps	MSE	Al	Si	P	S	Cl	Ar	K	Ca	Ti	V	Cr	Mn	Fe	Co	Ni	Cu	Zn	Ga	As	Br	Rb	Sr	Y	Zr	Sb	Ba	Ce	Sm	Ta	W	Pb	Fe a*2	Fe a+b	S1	S2	S3	Mo inc	Mo coh	Dt	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000011.spe	122.00	7.97	1	0.010270	-0.010164	0.009073	0.081458	75803	1.88	98	4230	0	69	2192	1192	4896	131486	2084	110	829	793	34285	258	912	17	121	45	0	403	1219	10020	120	1009	609	114	155	266	1914	4370	0	261	0	552	132	0	87751	24614	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000012.spe	124.00	7.97	1	0.010270	-0.010164	0.009073	0.081458	76826	2.02	119	4078	0	85	2374	1215	5377	118862	1781	166	846	916	44268	0	806	39	227	63	0	665	1109	9369	0	1474	509	128	116	287	1681	4831	168	425	339	552	202	551	88100	26577	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000013.spe	126.00	7.97	1	0.010270	-0.010164	0.009073	0.081458	81551	2.10	78	3370	0	64	2644	1136	5125	167912	1953	176	781	833	47124	274	769	147	239	274	0	816	1095	10665	0	2277	673	33	177	242	1302	4974	292	392	508	471	262	27	88660	28092	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000014.spe	128.00	7.97	1	0.010270	-0.010164	0.009073	0.081458	78604	2.04	69	3762	0	93	2402	1216	5231	149482	1809	180	1036	651	39363	0	805	272	327	134	0	729	1156	10929	147	2247	755	175	90	366	1482	4683	38	55	300	486	265	408	87640	26376	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000015.spe	130.00	7.96	1	0.010270	-0.010164	0.009073	0.081458	80632	1.94	115	3340	0	129	2655	1219	5306	173790	1726	163	782	636	41433	33	818	147	350	183	0	2283	591	11964	238	2049	828	121	66	310	1476	4357	74	264	737	399	182	335	85276	24770	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000016.spe	132.00	7.97	1	0.010270	-0.010164	0.009073	0.081458	81243	2.11	74	3620	0	78	2251	1253	5196	185535	1470	102	894	753	37499	71	777	0	225	0	0	876	1255	12267	0	1561	829	141	72	241	1611	4715	269	102	205	444	242	242	86421	26402	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000017.spe	134.00	7.96	1	0.010270	-0.010164	0.009073	0.081458	78789	2.03	92	4329	0	40	2343	1175	5568	155674	1410	185	750	556	33496	0	747	0	168	246	15	670	996	12123	37	1021	706	163	56	234	1487	5007	0	364	293	471	164	654	86293	24884	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000018.spe	136.00	7.95	1	0.010270	-0.010164	0.009073	0.081458	75999	1.84	99	4754	0	66	1990	1159	5154	118663	2601	240	757	797	38683	0	781	152	326	162	0	647	1013	9571	0	2086	604	141	110	364	1480	4902	204	396	282	371	282	653	88908	25996	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000019.spe	138.00	7.94	1	0.010270	-0.010164	0.009073	0.081458	78948	2.18	74	4473	0	48	2149	1228	5373	145123	2165	144	797	644	36397	423	756	128	259	303	0	588	1372	10836	0	2862	673	105	131	240	1548	5133	355	107	333	285	102	0	87430	24430	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000020.spe	140.00	7.94	1	0.010270	-0.010164	0.009073	0.081458	81110	2.13	95	4317	0	65	2345	1192	5475	176388	1204	132	775	519	38930	0	771	87	261	365	0	722	1077	11690	0	971	839	115	151	402	1708	4975	323	272	417	662	79	283	86702	23224	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000021.spe	142.00	7.93	1	0.010270	-0.010164	0.009073	0.081458	78382	2.10	107	3769	0	85	2067	1150	5555	179033	2251	130	907	485	32377	0	666	38	517	263	0	740	954	12455	0	838	763	136	109	234	1395	4184	219	20	232	481	238	85	85709	25901	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000022.spe	144.00	7.93	1	0.010270	-0.010164	0.009073	0.081458	79567	1.85	115	3912	0	86	2197	1144	5710	163861	871	170	1159	635	41108	118	961	82	211	269	0	772	1160	12017	0	817	780	132	110	286	1460	4446	242	0	271	412	297	200	87431	25644	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000023.spe	146.00	7.93	1	0.010270	-0.010164	0.009073	0.081458	81422	2.21	67	4915	0	73	2273	1171	5970	139725	1674	152	979	751	39355	0	827	100	515	375	0	595	992	10271	0	1485	670	76	172	361	1406	4953	305	224	991	420	160	493	92565	26206	0.177	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000024.spe	148.00	7.92	1	0.010270	-0.010164	0.009073	0.081458	77626	2.15	62	4458	0	40	2080	1158	4805	132055	1644	264	792	575	39242	0	884	68	192	397	0	589	1352	9385	0	1340	682	97	103	260	1622	5136	208	199	10	779	250	713	88129	25938	0.173	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000025.spe	150.00	7.89	1	0.010270	-0.010164	0.009073	0.081458	76711	1.98	66	4122	0	12	2189	1184	5625	124243	2133	139	437	670	36480	0	788	151	217	109	0	700	1158	9361	24	2256	465	158	76	215	1447	4978	232	226	74	484	184	336	88179	25401	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000026.spe	152.00	7.90	1	0.010270	-0.010164	0.009073	0.081458	82250	2.30	94	3782	0	49	2491	1142	6301	163240	2259	145	742	744	46460	0	883	54	243	88	0	798	1019	11373	0	1685	781	154	99	252	1587	5339	201	293	258	601	165	763	87453	24760	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000027.spe	154.00	7.90	1	0.010270	-0.010164	0.009073	0.081458	76925	1.82	99	3717	0	54	2113	1203	5012	141765	3080	116	1179	745	37709	0	877	242	383	210	0	645	1004	10066	58	1672	784	106	111	259	1419	4637	0	140	282	722	366	705	86164	27901	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000028.spe	156.00	7.90	1	0.010270	-0.010164	0.009073	0.081458	81565	1.90	96	3783	0	43	2371	1232	5067	170189	1860	150	789	704	43729	0	695	364	207	193	0	764	1009	10979	0	1994	843	111	142	247	1574	4423	200	109	404	586	142	204	87496	27150	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000029.spe	158.00	7.90	1	0.010270	-0.010164	0.009073	0.081458	81360	2.05	132	3329	0	60	2218	1248	5135	185368	1587	51	1072	768	45926	24	691	65	111	91	0	547	923	11690	0	1590	856	114	95	275	1397	4473	224	217	316	578	213	191	84485	23353	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000030.spe	160.00	7.90	1	0.010270	-0.010164	0.009073	0.081458	80928	1.92	112	3925	0	81	2360	1217	6317	163733	2292	125	639	666	40885	0	839	60	159	229	0	830	1167	11743	242	1820	717	66	136	252	1415	4746	189	219	417	478	162	331	86955	26128	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000031.spe	162.00	7.88	1	0.010270	-0.010164	0.009073	0.081458	82388	2.05	98	3194	0	41	2251	1198	5416	194113	2779	30	794	693	46724	71	805	123	123	111	0	808	1306	13009	118	2559	889	0	185	216	1358	4302	274	95	104	357	242	348	84040	25808	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000032.spe	164.00	7.89	1	0.010270	-0.010164	0.009073	0.081458	88828	2.06	154	3497	0	62	2518	1282	7738	197928	3359	196	751	1029	69136	297	777	92	269	283	0	1081	1463	11817	48	3353	765	63	110	259	1487	4743	126	260	49	670	357	0	86578	27441	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000033.spe	166.00	7.87	1	0.010270	-0.010164	0.009073	0.081458	77387	1.86	90	3695	0	40	2030	1232	5671	150502	2576	80	776	853	47946	52	804	46	238	154	0	674	1333	10432	0	2650	721	83	113	190	1456	4166	155	138	16	518	194	261	82931	24044	0.169	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000034.spe	168.00	7.87	1	0.010270	-0.010164	0.009073	0.081458	77164	1.84	121	3318	0	19	2001	1141	7351	114660	3483	161	753	910	62347	100	623	7	299	225	0	778	1322	9720	131	3478	519	146	119	256	1285	4154	104	223	440	575	374	186	85626	23341	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000035.spe	170.00	7.86	1	0.010270	-0.010164	0.009073	0.081458	86797	1.83	137	2389	0	72	6545	1062	9579	150294	6556	138	885	1646	106942	356	727	390	866	131	0	1336	1626	11121	193	2872	620	44	162	275	1259	3723	259	293	454	880	469	257	80858	22987	0.166	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000036.spe	172.00	7.85	1	0.010270	-0.010164	0.009073	0.081458	84484	2.18	175	3108	0	81	2213	1157	8215	168474	4548	183	1015	1153	82090	0	661	106	426	53	0	917	1539	11486	179	2716	816	156	57	254	1300	4409	422	178	147	1073	290	969	80974	22841	0.167	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000037.spe	174.00	7.88	1	0.010270	-0.010164	0.009073	0.081458	84437	1.95	109	4157	0	89	2083	1234	6741	142912	3260	237	891	1030	65504	0	725	13	353	277	0	697	1460	10423	25	2558	581	150	110	334	1589	4553	152	366	222	653	199	729	88048	28437	0.174	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000038.spe	176.00	7.87	1	0.010270	-0.010164	0.009073	0.081458	76118	1.91	126	4302	0	56	2063	1321	6354	118121	2644	170	748	725	51023	0	871	171	310	139	0	633	1175	8819	0	1547	531	106	126	347	1518	4580	102	249	579	678	172	364	85569	23919	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000039.spe	178.00	7.83	1	0.010270	-0.010164	0.009073	0.081458	79130	1.82	186	3501	0	62	2055	1155	7302	115944	3030	207	913	871	67267	0	800	143	352	130	0	823	1137	10074	0	2086	547	169	53	324	1423	4177	88	545	443	694	466	1175	86456	25273	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000040.spe	180.00	7.85	1	0.010270	-0.010164	0.009073	0.081458	89074	1.83	165	2037	0	79	2532	1151	8948	154925	4827	225	955	1400	106291	140	644	227	395	66	0	1678	1386	12532	239	2518	668	62	139	262	1284	3913	267	252	360	853	431	643	85013	25291	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000041.spe	182.00	7.87	1	0.010270	-0.010164	0.009073	0.081458	90760	1.91	167	2397	0	107	2688	1240	8740	170738	4780	202	980	1312	100404	32	776	339	599	184	0	1702	1587	12613	329	2320	791	61	105	298	1349	4105	268	242	417	775	480	751	85398	24212	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000042.spe	184.00	7.87	1	0.010270	-0.010164	0.009073	0.081458	86478	1.86	122	3092	0	111	2421	1228	8299	154133	4226	161	860	1204	82071	0	804	157	453	243	0	1430	1608	12428	267	2383	799	63	130	301	1533	4340	234	352	0	844	317	748	86455	24005	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000043.spe	186.00	7.86	1	0.010270	-0.010164	0.009073	0.081458	84701	1.97	49	3638	0	84	2186	1216	7490	170747	3158	202	989	902	66746	0	792	175	304	127	0	1149	1245	12102	132	2280	847	28	183	248	1448	4385	93	250	341	814	275	933	84738	25401	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000044.spe	188.00	7.83	1	0.010270	-0.010164	0.009073	0.081458	78868	1.85	83	3443	0	74	1854	1092	6423	149747	2370	161	965	806	53559	0	798	29	171	129	0	821	1269	11264	111	1446	772	187	114	269	1368	4207	240	78	333	603	201	765	83173	24962	0.170	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000045.spe	190.00	7.84	1	0.010270	-0.010164	0.009073	0.081458	83827	1.85	124	3476	0	102	2302	1183	7348	164991	2407	226	857	906	62578	0	827	232	310	0	0	1035	1161	12070	36	1544	754	124	119	311	1443	4329	0	494	406	707	262	285	86136	24826	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000046.spe	192.00	7.85	1	0.010270	-0.010164	0.009073	0.081458	80237	2.05	130	3229	0	112	2224	1335	7243	132920	3146	94	856	1300	63691	308	885	81	347	120	93	827	1259	9306	33	2092	641	110	190	273	1544	5071	0	430	182	610	230	0	84850	21752	0.171	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000047.spe	194.00	7.85	1	0.010270	-0.010164	0.009073	0.081458	78442	2.15	127	3348	0	91	1798	1241	7278	110670	3524	152	827	990	65581	0	599	34	374	106	6	1050	1538	10184	293	2304	497	22	184	313	1410	4624	114	496	122	860	235	1322	85810	24103	0.172	
Y:\IMPROVED DATABASE\BOSCORF PROJECTS DATA\Soutter_E_(2022)_JC36\ITRAX\JC36\JC36_74_4\JC36_74_4REP1\XRF data\L000048.spe	196.00	7.86	1	0.010270	-0.010164	0.009073	0.081458	84311	1.99	146	3873	0	110	2192	1253	7832	143458	3886	86	744	1010	66008	21	821	237	495	183	0	956	1705	10519	117	1324	555	79	144	269	1530	4668	254	478	144	652	249	419	90519	24391	0.173	
